id,age,agerange,highest_education,work_occupation,gender,hhincome,hourswork,livewithpartner,race,marital_status,hispaniclatino,hispaniclatino_group,workfullpart,statereside,laborstatus,start_date,end_date,pa003,pa031,pa035,pa026_a,csh_stored,pa020,pa055_b1,pa055_b2,pa055_b3,pa055_b4,pa055_b5,mobile_adopt,mobile_inperson_adopt,mobile_p2p_adopt,computer_adopt,pa044_d,pa013,pa198_b,fees_paid_atm,fees_paid_overdraft,fees_paid_bounced,fees_paid_lowbal,fees_paid_excesstran,fees_paid_teller,fees_paid_none,pa092,chk_acnt_num,sav_acnt_num,pa053,cc_rewards,ccfee_csh,ccfee_late,ccfee_baltran,ccfee_annual,ccfee_overlimit,ccfee_foreign,ccfee_none,pa056,pa198_a,pa198_c,pa198_f,pa198_g,pa198_i,pa198_k,heard_crypto,crypto_value,pa133_a,pa133_b,pa133_c,which_crypto_bitcoin,which_crypto_eth,which_crypto_doge,which_crypto_lite,which_crypto_other,pa119,pa131_a,pa050_csh,pa050_chk,pa050_mon,pa050_dc,pa050_cc,pa050_svc,pa050_banp,pa050_obbp,pa050_crypto,pa024,pa044_a,pa044_b,pa044_c,pa044_g,pa044_h,pa044_i,pa044_e,pa040_e,pa042_a,pa042_e,used_chkcashing,underbanked_monord,underbanked_remittance,pa055_a2_followup,pu010,pu009,pu011,ph006,ph004,ph025,ph025_b,ph025_c,ph025_d,income_hh,homeowner,de012,paypref_b1,paypref_web,q115_c_filter,paypref_inperson,bnpl001,bnpl002,bnpl003,bnpl004,bnpl006,have_cash_end,race_white,race_black,race_asian,as003_a4,as003_b4,as003_h4,as003_c4,as003_d4,as003_e4,as003_f4,as003_g4,as003_g1,as003_h1,as003_a1,as003_b1,as003_c1,as003_d1,as003_e1,as003_f1,as003_h2,as003_g2,as003_f2,as003_e2,as003_d2,as003_c2,as003_b2,as003_a2,as003_a3,as003_b3,as003_c3,as003_d3,as003_e3,as003_f3,as003_g3,as003_h3,as003_h5,as003_a5,as003_b5,as003_c5,as003_d5,as003_e5,as003_f5,as003_g5,as003_h6,as003_a6,as003_b6,as003_c6,as003_d6,as003_e6,as003_f6,as003_g6,as003_i4,as003_i1,as003_i2,as003_i3,as003_i5,as003_i6,as003_a7,as003_b7,as003_c7,as003_d7,as003_e7,as003_f7,as003_g7,as003_h7,as003_i7,citizen,hh_size,shops_online,cashless01,cashless02s1,cashless02s2,cashless02s3,cashless02s4,cashless02s5,cashless03s1,cashless03s2,cashless03s3,cashless03s4,cashless03s5,cashless04,cashless06,cashless07s1,cashless07s2,cashless07s3,cashless07s4,cashless07s5,cashless07s6,cashless08s1,cashless08s2,cashless08s3,cashless08s4,cashless08s5,cashless08s6,fr001_a,fr001_b,fr001_d,fr001_e,prev_income_receipt,inc_doyouget_employment,inc_doyouget_empretire,inc_doyouget_selfemployment,inc_doyouget_socsec,inc_doyouget_interest,inc_doyouget_rental,inc_doyouget_govtasst,inc_doyouget_alimony,inc_doyouget_childsupport,inc_doyouget_otherretire,inc_howoften_employment,inc_howoften_empretire,inc_howoften_selfemployment,inc_howoften_socsec,inc_howoften_interest,inc_howoften_rental,inc_howoften_govtasst,inc_howoften_alimony,inc_howoften_childsupport,inc_howoften_otherretire,e_exp_prepaid_saved,e_exp_cover,e_exp_csh,e_exp_chk,e_exp_prepaid,e_exp_od,e_exp_cc,e_exp_sav,e_exp_heloc,e_exp_pawn,e_exp_payday,e_exp_csh_saved,e_exp_tot_saved,e_exp_sav_saved,e_exp_chk_saved,e_exp_fam,chk_acnt_adopt,sav_acnt_adopt,bnk_acnt_adopt,paypal_adopt,zelle_adopt,venmo_adopt,cashapp_adopt,other_nbops_adopt,nbop_acnt_adopt,ob_adopt,mb_adopt,chk_adopt,mon_adopt,csh_adopt,paper_adopt,dc_adopt,cc_adopt,svc_adopt,card_adopt,banp_adopt,obbp_adopt,elect_adopt,crypto_adopt,crypto_used,cc_num,dc_num,pa126_a,pa002,ph009_a,ph009_b,ph009_c,ph009_d,race_other,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_self,census_division,next_income_receipt,memory_receipts,memory_finrec,memory_memory,memory_oth,memory_none,interest_level,watch_video,video_helpful,urban_cat,urbanicity,ind_weight,ind_weight_all
108718,35,NA,16,2,1,16,50,NA,4,1,0,NA,1,46,1,2023-10-04,2023-10-04,NA,1,1,1,1,NA,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,7,2,1,1,1,0,0,0,1,0,0,0,6,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,4,1,0,0,1,1,1,0,1,NA,1,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,4,0,2,0,0,0,350000,1,1,6,3,1,3,2,2,NA,NA,NA,1,0,0,1,4,4,3,5,5,3,5,5,4,2,5,3,4,5,4,4,2,5,5,4,5,5,4,5,2,2,5,5,3,5,5,2,2,2,2,5,5,3,5,5,3,2,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,3,5,5,2,5,0,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,5,4,3,3,2023-09-29,1,0,1,0,0,0,0,0,0,0,4,NA,3,NA,NA,NA,NA,NA,NA,NA,0,2000,0,2000,0,0,0,0,0,0,0,200,50200,20000,30000,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,6,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-10-20,1,1,0,0,0,2,0,NA,2,4,2.069286584854126,2.4108314514160156
108841,57,NA,13,2,0,13,28,1,1,3,0,NA,0,38,1,2023-10-31,2023-10-31,NA,1,1,1,0,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4,4,3,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,1,0,0,1,NA,0,1,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,15000,1,5,1,0,2,0,0,0,70000,1,NA,7,3,1,3,1,1,2,NA,NA,1,1,0,0,5,4,4,4,4,4,5,5,5,1,5,1,5,5,5,5,4,5,4,2,2,3,4,5,5,4,5,5,5,5,5,4,4,4,4,5,5,5,5,5,4,2,4,5,5,4,5,5,4,4,3,4,4,4,5,5,5,5,5,5,5,4,4,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,5,5,5,2023-10-19,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,0,2000,0,0,0,0,0,0,0,0,16000,15000,1000,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,6,4,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-11-02,0,0,0,1,0,2,0,NA,2,NA,0.31699830293655396,0.32769283652305603
108878,36,NA,12,4,0,13,10,NA,1,1,0,NA,0,9,1,2023-10-21,2023-10-21,NA,0,0,1,0,NA,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,2-3,1,NA,1,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,3,1,0,1,1,1,0,0,1,NA,1,0,0,0,1,0,0,0,0,1,NA,0,1,NA,NA,3000,1,3,2,0,2,0,0,0,65000,0,NA,4,4,1,4,1,2,NA,NA,NA,0,1,0,0,5,2,5,2,4,5,1,2,1,1,5,2,5,5,4,1,4,5,5,5,5,5,5,5,4,2,4,4,4,1,1,2,4,4,4,4,4,4,4,4,1,1,4,4,4,2,4,4,2,2,5,4,4,4,5,2,4,4,4,1,2,5,4,1,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,5,5,5,2023-10-02,0,0,1,0,0,0,0,0,0,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,4,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2023-11-02,0,1,1,0,0,2,0,NA,2,1,0.4159835875034332,0.4629814624786377
108682,68,NA,14,NA,0,11,NA,NA,1,1,0,NA,NA,14,5,2023-10-30,2023-10-30,NA,1,1,0,1,NA,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,7,3,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,2,1,1,0,1,1,0,1,1,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1589.08,1,4,4,0,2,0,0,0,56000,1,NA,2,3,1,4,1,2,NA,NA,NA,1,1,0,0,5,4,4,4,4,3,4,5,5,4,5,4,5,5,4,5,2,5,5,4,3,5,3,5,5,4,5,5,4,5,5,3,4,5,4,5,5,4,5,4,4,5,5,5,5,4,5,5,3,4,3,3,3,3,5,3,5,5,4,4,5,3,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,5,5,3,3,2023-10-11,0,1,0,1,1,0,0,0,0,1,NA,4,NA,4,5,NA,NA,NA,NA,9,204,1000,0,500,0,0,0,500,0,0,0,202,19222,17053,1763,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,3,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,2023-11-08,1,1,0,1,0,2,0,NA,2,NA,0.36109399795532227,0.3011889159679413
108839,26,NA,9,1,1,7,30,0,6,6,0,NA,1,22,1,2023-10-10,2023-10-10,1,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,.,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,NA,0,NA,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3,1,2,NA,NA,NA,0,0,NA,10,10,1,10,1,1,2,NA,NA,0,0,1,1,3,3,3,3,3,3,3,3,3,3,5,3,5,5,4,2,3,2,3,3,1,1,3,1,5,3,4,3,2,3,3,3,3,5,3,5,3,5,3,3,2,5,1,3,3,2,1,1,3,5,3,4,5,1,5,3,5,5,5,3,3,3,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,2,2,5,1,2023-09-06,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1000,1000,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,2023-10-16,0,0,0,0,1,3,1,1,2,1,3.4178898334503174,3.284954786300659
108317,44,NA,14,3,1,15,40,0,6,1,0,NA,1,46,1,2023-10-01,2023-10-01,NA,1,1,1,1,NA,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,NA,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,1,1,0,1,1,1,0,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,4,0,2,0,0,0,80000,0,NA,2,3,1,3,1,3,NA,NA,NA,1,1,0,0,2,3,4,4,5,4,3,3,3,2,4,3,5,5,2,4,2,4,4,5,3,5,3,3,3,5,5,5,3,3,2,1,2,3,5,5,5,2,3,1,1,1,5,5,5,2,4,3,1,1,2,1,1,2,5,4,5,5,4,3,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,5,2,5,5,2023-09-30,1,0,0,0,1,0,0,0,0,0,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2000,0,2000,0,0,0,0,0,0,0,0,11000,0,11000,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-10-13,0,0,1,0,0,3,0,NA,2,NA,0.790706992149353,0.9196580052375793
108411,24,NA,13,3,0,12,40,0,1,6,0,NA,1,51,1,2023-10-09,2023-10-09,NA,1,0,1,0,NA,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,4,1,1,1,1,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,2,1,0,0,0,1,0,0,1,NA,1,0,1,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,4,0,2,0,0,0,48000,0,NA,7,3,1,3,1,1,2,NA,NA,1,1,0,0,1,4,2,2,4,1,4,4,2,1,5,2,5,5,4,2,3,4,4,2,4,4,4,4,2,1,4,4,3,2,4,1,2,3,4,4,4,4,4,4,2,1,2,5,5,1,4,5,2,2,4,5,4,3,5,2,4,4,4,2,4,2,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,5,5,5,5,2023-09-29,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,2000,0,0,0,0,2000,2000,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,2,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2023-10-13,0,1,1,0,0,2,0,NA,3,NA,0.893625020980835,1.2495570182800293
108364,29,NA,13,2,0,16,40,1,1,6,0,NA,1,46,1,2023-10-15,2023-10-15,NA,1,1,1,0,NA,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,7,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,4,1,0,0,1,1,0,1,1,NA,1,1,1,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,0,0,230000,1,1,6,3,1,3,1,1,2,NA,NA,0,1,0,0,4,3,4,3,3,4,2,2,1,2,4,2,5,5,4,2,4,4,4,4,4,4,4,5,2,1,4,5,3,4,5,1,3,5,4,4,4,4,4,4,4,2,2,4,4,2,5,5,2,2,4,5,4,4,2,2,5,5,4,4,5,2,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,3,3,4,4,2023-10-06,1,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,100,2000,0,2000,0,0,0,0,0,0,0,0,33100,28000,5000,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-10-20,0,1,0,0,0,2,0,NA,3,NA,0.9092385768890381,1.243703842163086
108382,66,NA,13,1,1,16,40,0,1,4,0,NA,1,30,1,2023-10-07,2023-10-07,NA,1,1,1,0,NA,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,7,2,2,1,0,1,0,1,0,0,1,0,6,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,1,0,1,1,NA,1,1,NA,1,0,0,1,0,1,0,0,0,0,NA,0,NA,NA,NA,15000,1,2,5,0,2,1,0,0,152000,0,NA,7,3,1,10,1,1,2,NA,NA,1,1,0,0,1,3,4,2,4,1,3,4,4,3,4,3,5,4,3,4,4,5,5,1,2,5,5,5,5,4,5,4,3,5,4,4,3,5,4,5,5,3,4,4,3,4,4,5,5,3,5,5,3,4,3,3,3,3,5,2,5,4,3,5,4,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,5,5,5,5,2023-09-29,1,1,0,0,0,0,0,0,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,2000,0,0,0,100,4100,3500,500,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,6,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,8,2023-10-13,1,1,0,0,0,2,1,1,2,NA,0.4075373709201813,0.46844226121902466
108401,34,NA,8,NA,0,14,NA,NA,3,1,1,1,NA,32,4,2023-10-24,2023-10-24,NA,0,0,1,0,NA,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,7,1,1,1,1,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,1,1,1,0,1,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,2,0,2,0,0,0,80000,0,NA,4,4,1,4,1,1,1,4,2,0,0,0,0,4,3,3,5,3,3,4,4,4,1,3,1,5,5,1,4,3,3,3,3,3,3,3,3,1,3,1,3,2,2,1,3,5,5,5,5,5,5,5,5,1,3,1,3,3,2,3,3,3,1,3,3,5,1,4,3,3,3,3,4,4,3,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,5,5,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,100,0,0,0,0,0,0,0,0,3800,1500,2300,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,5,1,NA,NA,1,0,0,0,1,0,0,0,1,0,0,0,NA,8,NA,1,0,0,0,0,1,1,1,3,NA,2.4532909393310547,2.5477328300476074
108832,69,NA,14,4,1,13,40,0,1,3,0,NA,1,32,1,2023-10-27,2023-10-27,NA,1,1,1,0,NA,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,7,1,2,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,5,1,0,0,1,1,1,1,1,NA,1,0,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,0,0,60000,0,NA,3,3,1,3,1,1,2,NA,NA,1,1,0,0,5,5,4,5,5,3,5,5,4,4,4,4,5,5,5,4,4,5,5,4,4,5,5,5,5,4,5,5,5,2,4,2,2,5,3,4,4,4,3,3,3,2,5,5,5,3,5,5,4,4,5,2,3,5,5,4,4,5,5,3,4,3,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,5,5,5,5,2023-10-18,1,0,1,1,1,0,0,0,0,0,4,NA,9,4,4,NA,NA,NA,NA,NA,15,2000,0,2000,0,0,0,0,0,0,0,187,341702,330000,11500,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,8,2023-11-15,1,1,1,0,0,2,1,1,3,1,0.4075375199317932,0.4684426784515381
108875,63,NA,10,NA,1,7,NA,0,1,4,0,NA,NA,32,5,2023-10-13,2023-10-13,NA,0,0,1,0,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,1,1,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,0,1,0,0,1,NA,1,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,0,0,21396,0,NA,7,3,1,3,2,2,NA,NA,NA,1,1,0,0,5,4,5,4,5,5,4,4,3,3,5,3,5,5,5,4,5,5,5,5,5,5,5,5,5,3,4,4,3,3,5,3,3,3,3,4,4,3,3,4,3,4,3,3,5,3,5,5,4,2,5,5,3,5,5,3,5,4,4,4,4,3,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,5,5,5,5,2023-10-10,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,2000,0,0,0,0,10000,10000,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,3,1,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,8,2023-11-14,1,0,1,0,0,1,0,NA,2,NA,0.31933826208114624,0.3470400869846344
109220,24,NA,10,1,0,4,40,0,1,6,0,NA,1,35,1,2023-10-20,2023-10-20,NA,0,0,1,0,NA,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,2,1,NA,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,1,1,1,1,NA,0,0,1,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,1,0,2,0,0,0,15000,0,NA,7,4,1,4,1,1,2,NA,NA,0,1,0,0,5,3,3,4,4,4,5,4,1,2,5,3,5,5,5,1,5,2,1,3,4,1,5,5,5,3,5,5,5,5,5,2,2,4,3,5,2,3,5,5,3,3,3,4,4,3,4,4,5,1,3,5,5,4,5,2,5,5,5,5,5,2,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,3,5,2,3,2023-10-06,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,8,2023-11-03,0,0,1,0,0,2,1,1,3,NA,0.25014394521713257,0.21147184073925018
108492,58,NA,11,2,0,15,50,NA,2,1,0,NA,1,9,1,2023-09-29,2023-09-29,NA,0,0,1,0,NA,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2,3,3,1,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,1,0,0,1,1,1,0,1,NA,1,0,1,0,1,0,0,0,1,0,1,0,NA,2,NA,6000,1,1,4,0,2,0,0,0,121000,1,NA,7,3,1,4,1,1,1,6,1,1,0,1,0,1,1,1,1,4,1,4,4,4,1,5,1,3,3,1,4,4,5,5,4,1,4,3,3,5,1,4,5,4,5,5,1,1,5,1,4,4,1,4,5,2,2,5,5,5,2,5,5,1,2,4,4,5,2,5,3,5,5,5,5,5,3,5,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,5,5,5,5,2023-09-22,1,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,4,NA,NA,NA,NA,0,2000,0,2000,0,0,0,0,0,0,0,0,4150,150,4000,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,6,3,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2023-10-06,1,1,0,0,0,1,0,NA,3,NA,0.8573775887489319,1.0561766624450684
108866,78,NA,10,NA,0,11,NA,0,2,5,0,NA,NA,35,5,2023-10-03,2023-10-03,NA,1,1,1,1,NA,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,1,1,0,1,1,1,1,1,NA,1,1,1,0,0,1,0,0,0,0,NA,0,NA,NA,NA,400,1,3,4,0,2,0,0,0,46464,0,NA,7,3,1,3,1,1,1,4,1,1,0,1,0,4,4,3,3,3,3,3,3,3,3,5,4,3,3,5,3,3,4,4,3,2,4,4,4,4,3,4,4,3,4,4,3,3,5,4,4,4,3,4,4,3,5,4,4,4,3,4,4,4,4,4,4,4,5,4,2,4,4,3,4,4,2,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,5,5,5,5,2023-09-20,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,2000,0,500,0,1000,0,500,0,0,0,100,3100,3000,NA,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,6,2,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,NA,8,2023-10-18,1,1,1,0,0,2,0,NA,3,1,1.8000845909118652,1.2676790952682495
108837,37,NA,15,2,0,16,25,1,4,6,0,NA,0,20,1,2023-10-30,2023-10-30,NA,1,1,1,0,NA,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,7,1,2,1,1,0,0,0,1,0,0,0,4,1,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,2,0,0,0,0,1,0,1,1,NA,1,1,1,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,2,0,0,0,175000,0,NA,7,3,1,3,1,1,1,6,1,0,0,0,1,1,3,4,2,4,2,2,3,3,1,4,2,5,5,5,1,3,4,4,3,3,3,3,3,2,2,4,4,4,3,4,2,2,4,3,3,2,3,3,3,2,2,3,4,4,3,4,4,2,2,4,4,2,4,3,3,4,4,4,4,4,2,4,1,2,1,4,1,1,0,1,0,0,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,3,3,3,3,2023-10-13,1,0,0,0,0,0,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2000,0,2000,0,0,0,0,0,0,0,0,76368,69697,6671,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,4,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2023-11-15,0,1,0,0,0,2,0,NA,3,NA,0.623879075050354,0.7602695226669312
