id,age,agerange,highest_education,work_occupation,gender,hhincome,hourswork,livewithpartner,race,marital_status,hispaniclatino,hispaniclatino_group,workfullpart,statereside,laborstatus,start_date,end_date,pa031,pa035,pa005,pa026_a,csh_stored,pa055_b1,pa055_b2,pa055_b3,pa055_b4,pa055_b5,mobile_adopt,mobile_inperson_adopt,mobile_p2p_adopt,computer_adopt,pa044_d,pa013,pa198_b,fees_paid_atm,fees_paid_overdraft,fees_paid_bounced,fees_paid_lowbal,fees_paid_excesstran,fees_paid_teller,fees_paid_none,chk_acnt_num,sav_acnt_num,pa002,pa053,cc_rewards,ccfee_csh,ccfee_late,ccfee_baltran,ccfee_annual,ccfee_overlimit,ccfee_foreign,ccfee_none,pa052,pa056,pa198_a,pa198_c,pa198_f,pa198_g,pa198_i,pa198_k,heard_crypto,crypto_value,pa133_a,pa133_b,pa133_c,which_crypto_bitcoin,which_crypto_eth,which_crypto_doge,which_crypto_lite,which_crypto_other,which_crypto,pa050_csh,pa050_chk,pa050_mon,pa050_dc,pa050_cc,pa050_svc,pa050_banp,pa050_obbp,pa050_crypto,pa024,pa044_a,pa044_b,pa044_c,pa044_g,pa044_h,pa044_i,pa044_e,pa040_e,pa042_a,pa042_e,used_chkcashing,underbanked_monord,underbanked_remittance,pa055_a2_followup,pu010,pu009,pu011,ph006,ph004,ph009_a,ph009_b,ph009_c,ph009_d,ph025_b,ph025_c,ph025_d,income_hh,homeowner,de012,paypref_b1,paypref_web,q115_c_filter,paypref_inperson,bnpl001,bnpl002,bnpl003,bnpl004,bnpl006,have_cash_end,race_white,race_black,race_asian,as003_i4,as003_i1,as003_i2,as003_i3,as003_i5,as003_i6,as003_a7,as003_b7,as003_c7,as003_d7,as003_e7,as003_f7,as003_g7,as003_h7,as003_i7,hh_size,shops_online,cashless01,cashless02s1,cashless02s2,cashless02s3,cashless02s4,cashless02s5,cashless02,cashless03s1,cashless03s2,cashless03s3,cashless03s4,cashless03s5,cashless03,cashless04,cashless06,cashless07s1,cashless07s2,cashless07s3,cashless07s4,cashless07s5,cashless07s6,cashless07,cashless08s1,cashless08s2,cashless08s3,cashless08s4,cashless08s5,cashless08s6,cashless08,fr001_a,fr001_b,fr001_d,fr001_e,chk_acnt_adopt,sav_acnt_adopt,bnk_acnt_adopt,paypal_adopt,zelle_adopt,venmo_adopt,other_nbops_adopt,nbop_acnt_adopt,ob_adopt,mb_adopt,chk_adopt,mon_adopt,csh_adopt,paper_adopt,dc_adopt,cc_adopt,svc_adopt,card_adopt,banp_adopt,obbp_adopt,elect_adopt,crypto_adopt,crypto_used,cc_num,dc_num,pa126_a,race_other,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_self,census_division,e_exp_cover,e_exp_csh,e_exp_chk,e_exp_prepaid,e_exp_od,e_exp_cc,e_exp_sav,e_exp_heloc,e_exp_pawn,e_exp_payday,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_fam,memory_receipts,memory_finrec,memory_memory,memory_oth,memory_none,interest_level,watch_video,video_helpful,urban_cat,ind_weight,ind_weight_all,as003_a4,as003_b4,as003_h4,as003_c4,as003_d4,as003_e4,as003_f4,as003_g4,as003_g1,as003_h1,as003_a1,as003_b1,as003_c1,as003_d1,as003_e1,as003_f1,as003_h2,as003_g2,as003_f2,as003_e2,as003_d2,as003_c2,as003_b2,as003_a2,as003_a3,as003_b3,as003_c3,as003_d3,as003_e3,as003_f3,as003_g3,as003_h3,as003_h5,as003_a5,as003_b5,as003_c5,as003_d5,as003_e5,as003_f5,as003_g5,as003_h6,as003_a6,as003_b6,as003_c6,as003_d6,as003_e6,as003_f6,as003_g6
107980,70,NA,12,NA,0,9,NA,0,1,4,0,NA,NA,32,5,2022-10-10,2022-10-10,1,1,NA,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,2,1,NA,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,0,1,0,1,NA,0,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,300,1,4,3,1,0,0,0,0,NA,1,0,35000,0,NA,7,3,1,4,1,1,2,NA,NA,1,1,0,0,3,2,3,3,3,3,4,1,5,5,5,2,4,1,4,NA,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,2,1,1,0,1,1,0,1-5-2-4,NA,NA,NA,NA,NA,NA,.,5,5,5,5,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,2,1,NA,0,0,0,0,0,1,0,0,NA,8,200,100,100,0,0,0,0,0,0,0,100,100,100,0,300,0,1,0,0,0,0,2,1,1,3,0.021684231236577034,0.035347964614629745,5,2,4,4,4,4,2,4,4,1,5,2,5,5,5,1,4,5,5,5,4,5,5,5,5,1,5,5,5,2,4,1,2,5,2,5,5,5,2,4,2,2,4,5,5,4,4,4
107864,51,NA,13,3,0,12,40,NA,1,1,0,NA,1,32,1,2022-10-02,2022-10-02,1,0,NA,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,NA,1,1,0,1,0,0,0,0,0,2,1,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,1,1,1,NA,1,1,1,1,0,1,0,0,0,0,NA,0,NA,NA,NA,4000,1,3,7,0,0,0,0,0,1,0,0,52000,0,NA,3,3,1,3,1,1,2,NA,NA,1,1,0,0,3,4,4,3,4,3,3,1,5,5,3,2,3,1,5,6,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,4,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,.,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,NA,0,1,0,0,0,0,0,0,0,8,1000,0,1000,0,0,0,0,0,0,0,0,4102,138,0,4240,0,0,0,1,0,0,1,0,NA,3,0.019005058333277702,0.03105664625763893,3,4,3,4,4,3,4,4,3,2,5,1,4,5,3,2,4,5,4,3,3,3,4,5,3,1,5,5,3,3,3,1,2,3,2,5,5,3,4,4,3,3,4,4,4,3,5,5
107634,37,NA,13,2,0,9,52,0,6,6,0,NA,1,38,1,2022-10-04,2022-10-04,1,1,NA,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,0,1,0,0,0,4,4,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,1,0,1,NA,1,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,500,1,2,4,0,0,0,0,0,0,0,0,31200,0,NA,4,4,1,4,3,1,1,6,1,1,1,1,0,4,3,4,5,4,5,4,3,5,5,5,2,4,3,5,NA,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,4,0,0,0,1,0,0,4,NA,NA,NA,NA,NA,NA,.,5,5,5,5,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,4,1,NA,0,1,0,0,0,0,0,0,0,4,1500,0,500,0,200,0,1000,0,0,0,0,0,2000,0,2000,0,1,1,1,0,0,1,1,1,3,0.019549129530787468,0.03253687545657158,4,4,3,4,4,4,3,4,4,2,4,3,5,4,4,3,2,3,4,3,2,4,3,2,4,3,5,5,4,3,4,2,2,3,4,4,3,4,4,4,3,3,4,5,5,4,4,4
107691,19,NA,9,NA,1,14,NA,0,6,6,1,5,NA,30,7,2022-10-29,2022-10-29,1,1,NA,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,4,2,NA,1,1,0,0,0,0,0,0,1,7,6,1,0,0,0,0,1,1,100,1,1,1,1,1,1,0,0,2-1-3,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,1000,1,3,5,0,0,0,0,0,0,0,0,100000,0,NA,7,3,1,1,1,2,NA,NA,NA,0,1,1,0,4,3,3,4,3,4,5,3,5,5,4,4,4,3,5,4,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,3,1,1,0,0,0,0,1-2,NA,NA,NA,NA,NA,NA,.,4,4,4,4,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,6,4,6,0,0,0,0,0,0,0,1,NA,8,500,500,0,0,0,0,0,0,0,0,500,125,692,0,1317,0,1,0,1,1,0,2,1,1,3,4.230658531188965,4.196542739868164,4,2,2,4,4,3,2,4,2,2,5,3,5,5,4,1,3,3,3,3,3,3,3,3,3,4,5,5,1,3,4,2,3,3,3,3,3,3,3,3,4,2,4,4,4,4,4,4
107738,21,NA,10,2,0,12,15,0,2,6,0,NA,0,22,1,2022-10-18,2022-10-18,0,0,NA,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,2,2,NA,1,1,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,4,0,1,0,0,0,0,0,0,7000,0,NA,7,4,1,4,1,1,2,NA,NA,1,0,1,0,2,1,3,3,5,4,5,2,4,3,5,2,3,1,5,NA,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,3,NA,NA,NA,NA,NA,NA,NA,.,1,1,1,1,1,0,5-4-2-3-1,3,3,1,3,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,2,3,0,1,0,0,0,0,0,0,0,7,2000,0,1000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,NA,3,2.251577138900757,2.2224371433258057,2,4,4,3,5,3,5,3,1,2,4,2,5,5,3,1,2,3,3,5,2,5,4,5,5,1,5,5,5,2,2,1,2,5,3,4,2,5,4,4,4,1,3,5,4,2,3,3
108292,32,NA,11,2,0,12,60,1,1,6,0,NA,1,39,1,2022-10-27,2022-10-27,1,1,NA,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,2,NA,1,1,0,0,1,0,0,0,0,3,2,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,1,1,1,NA,1,0,0,1,0,0,0,1,0,0,NA,0,NA,NA,NA,1500,1,1,5,0,0,0,0,0,0,0,0,68000,0,NA,4,3,1,4,1,1,2,NA,NA,1,1,0,0,4,2,5,3,4,3,2,4,3,3,3,5,3,2,4,NA,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,3,1,0,0,0,1,0,1-5,NA,NA,NA,NA,NA,NA,.,4,5,5,5,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,2,1,NA,0,1,0,0,0,0,0,0,0,3,2000,200,600,0,1100,0,100,0,0,0,250,268,1505,11,2034,0,1,0,0,0,0,2,1,1,3,0.019907744601368904,0.033113084733486176,4,3,4,3,2,4,2,4,5,2,4,2,5,4,2,1,3,5,5,5,3,5,5,5,2,2,5,4,5,1,5,2,3,5,3,4,4,3,4,3,2,2,3,4,4,2,4,4
108142,30,NA,14,2,0,16,40,1,6,6,0,NA,1,30,1,2022-11-04,2022-11-04,1,0,NA,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,2,1,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,0,1,0,1,1,NA,1,0,0,1,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,0,0,0,100000,0,NA,6,3,1,3,1,1,2,NA,NA,1,1,0,1,3,3,3,5,4,2,2,1,4,5,5,1,2,1,4,2,1,2,1,0,0,1,0,4-1,0,0,0,0,1,5,2,NA,NA,NA,NA,NA,NA,NA,.,0,1,1,0,1,0,2-5-3,3,3,3,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,2,1,NA,0,1,0,0,0,0,0,0,0,8,2000,0,1500,0,0,0,500,0,0,0,1000,3020,40000,0,44020,0,1,1,0,0,0,1,1,0,3,2.1976561546325684,2.347780227661133,4,4,4,2,2,5,1,1,1,2,5,1,5,4,4,1,1,2,2,2,1,2,2,5,2,1,2,5,4,1,1,1,2,5,4,4,2,2,1,1,4,4,4,4,4,2,4,4
107975,68,NA,9,NA,1,13,NA,NA,1,1,0,NA,NA,38,5,2022-09-30,2022-09-30,1,1,NA,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,2,2,NA,1,1,0,0,0,0,0,0,1,7,2,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,1,0,1,NA,1,0,1,0,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,60000,1,NA,7,3,1,3,1,3,NA,NA,NA,1,1,0,0,4,3,3,3,3,4,4,2,3,4,4,3,3,2,3,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,3,NA,NA,NA,NA,NA,NA,NA,.,1,1,1,0,1,0,5-1-3-2,3,3,3,3,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,2,1,NA,0,0,0,0,0,1,0,0,NA,4,2000,0,2000,0,0,0,0,0,0,0,300,0,25000,0,25300,0,1,1,0,0,0,2,0,NA,2,2.248786211013794,2.4649741649627686,2,2,2,2,4,4,2,4,4,3,5,3,4,4,3,4,3,3,3,3,3,3,3,3,3,2,3,4,4,3,4,2,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4
108290,42,NA,13,3,0,13,45,NA,1,1,0,NA,1,20,1,2022-10-26,2022-10-26,1,0,NA,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,2,NA,1,1,0,0,0,0,0,0,1,7,2,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,0,1,1,0,NA,1,1,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,7,0,0,0,0,0,0,0,0,70000,1,NA,7,10,1,4,1,1,2,NA,NA,1,1,0,0,2,2,3,5,3,2,3,1,5,5,5,4,5,1,5,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,3,NA,NA,NA,NA,NA,NA,NA,.,1,0,1,1,1,0,4-1-3-5,3,5,3,3,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,2,2,NA,0,1,0,0,0,0,0,0,0,4,800,100,0,0,0,0,700,0,0,0,100,730,2000,0,2830,0,0,1,0,0,0,2,0,NA,2,0.018034126609563828,0.029246939346194267,2,2,2,2,1,2,1,1,3,1,5,2,5,5,4,3,2,4,3,2,2,3,4,5,3,2,5,4,4,3,5,1,1,2,2,2,1,3,2,2,1,1,5,4,5,1,4,5
107812,53,NA,13,1,1,16,40,0,1,6,0,NA,1,51,1,2022-10-18,2022-10-18,1,0,NA,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,0,1,0,0,0,4,1,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,0,0,1,NA,1,1,1,1,1,0,0,0,1,0,1,0,NA,10,NA,NA,0,NA,2,0,0,0,0,0,0,1,0,151479,0,NA,11,3,1,3,1,1,2,NA,NA,1,1,0,0,4,3,4,4,4,4,4,4,5,5,3,4,4,2,4,NA,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,2,NA,NA,NA,NA,NA,NA,NA,.,0,1,1,1,1,0,5-2-4-3,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,NA,0,1,0,0,0,0,0,0,0,5,2000,0,0,0,0,0,2000,0,0,0,20,2446,6025,0,8491,0,1,1,0,0,0,1,1,1,3,0.019772760570049286,0.032501064240932465,2,4,2,5,5,1,4,4,5,3,4,2,5,5,3,4,2,4,4,2,3,3,3,3,5,3,5,5,2,4,5,2,2,3,3,5,5,2,4,4,3,2,4,5,5,2,4,4
107663,42,NA,13,2,1,16,40,NA,1,1,0,NA,1,20,1,2022-10-19,2022-10-19,1,0,NA,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,NA,1,1,0,0,0,1,0,0,0,4,1,1,1,0,0,1,0,1,350,1,0,0,1,1,0,0,0,1-2,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,1,0,0,0,0,0,0,200000,1,NA,7,3,1,3,1,1,2,NA,NA,0,1,0,0,4,5,5,4,4,5,2,1,5,5,5,3,3,2,5,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,4,0,0,0,1,0,0,4,NA,NA,NA,NA,NA,NA,.,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,3,0,1,0,0,0,0,0,0,0,4,2000,0,2000,0,0,0,0,0,0,0,500,50000,20000,15,70515,0,0,1,1,0,0,2,1,1,3,0.020101895555853844,0.032425254583358765,1,4,2,2,4,2,3,5,5,2,5,2,5,5,5,4,3,5,5,5,5,5,5,5,2,1,5,5,5,2,2,1,1,3,2,5,5,3,3,4,3,1,4,5,5,4,5,5
107850,37,NA,10,2,0,15,40,NA,1,1,0,NA,1,38,1,2022-10-23,2022-10-23,1,1,NA,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2,NA,1,1,0,0,1,0,0,1,0,3-6,3,1,0,0,0,0,0,1,2000,1,0,0,0,0,1,0,0,3,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,20000,1,5,5,0,0,0,0,0,0,0,0,140000,1,NA,4,4,1,4,1,1,2,NA,NA,0,1,0,0,2,2,4,5,4,3,5,2,5,5,4,4,4,2,5,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,2,NA,NA,NA,NA,NA,NA,NA,.,0,1,1,1,1,0,3-2-4-5,3,3,3,3,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,3,2,3,0,1,0,0,0,0,0,0,0,4,2000,0,0,0,2000,0,0,0,0,0,0,0,2000,0,2000,0,0,1,0,0,0,1,1,1,3,0.020384730771183968,0.032881539314985275,5,4,3,4,2,2,1,4,3,3,5,3,5,5,3,4,2,4,4,3,2,5,3,5,5,2,5,5,2,5,3,1,2,5,4,5,5,4,5,5,4,1,5,5,5,2,5,5
107759,70,NA,13,NA,0,13,NA,0,2,6,0,NA,NA,20,5,2022-10-29,2022-10-29,1,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,NA,1,1,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,700,1,6,3,0,0,0,0,0,0,0,0,75000,0,NA,3,3,1,3,1,1,2,NA,NA,1,0,1,0,1,1,3,1,1,2,5,2,3,5,3,4,4,2,3,NA,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,3,NA,NA,NA,NA,NA,NA,NA,.,1,1,1,1,1,0,5-4-1-3-2,5,5,5,5,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,3,1,NA,0,0,0,0,0,1,0,0,NA,4,1500,0,0,0,0,0,1500,0,0,0,0,0,1500,0,1500,0,1,1,0,0,0,3,0,NA,3,2.123044013977051,2.222846508026123,2,2,2,1,2,3,4,4,1,2,5,2,2,5,3,1,3,5,5,3,2,3,5,5,2,2,2,4,3,5,5,1,1,3,2,2,3,2,2,2,1,1,2,3,4,1,4,4
107785,30,NA,14,2,0,16,40,0,4,6,0,NA,1,20,1,2022-10-05,2022-10-05,0,0,NA,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,2,NA,1,1,0,0,0,0,0,0,1,7,1,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,NA,1,1,1,1,NA,1,1,0,0,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,0,NA,0,300000,0,1,7,3,1,3,1,1,2,NA,NA,1,0,0,1,3,2,2,2,3,3,4,1,5,5,5,4,4,2,5,3,1,3,0,0,1,1,1,4-3-5,1,1,0,0,0,1-2,2,NA,NA,NA,NA,NA,NA,NA,.,0,0,1,1,1,0,4-3-5,1,3,2,2,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,NA,NA,0,1,0,0,0,0,0,0,0,4,2000,0,0,0,2000,0,0,0,0,0,63,1300,80000,0,81363,0,1,1,1,0,0,2,0,NA,3,2.256377696990967,2.4455325603485107,1,4,4,4,4,1,4,4,5,1,5,2,5,5,4,2,3,3,4,2,5,3,3,5,2,1,5,5,3,2,5,1,1,4,2,4,4,5,2,5,4,1,4,4,5,2,5,5
107774,78,NA,10,NA,0,11,NA,0,1,4,0,NA,NA,10,5,2022-10-16,2022-10-16,1,1,NA,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,1,7,6,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,NA,0,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,150,1,3,6,0,0,0,0,0,0,0,0,60000,1,NA,7,6,1,4,1,2,NA,NA,NA,1,1,0,0,2,4,5,4,4,3,5,3,5,5,5,3,4,4,4,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,1,3,1,0,0,1,0,0,4-1,NA,NA,NA,NA,NA,NA,.,5,3,5,5,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,6,2,NA,0,0,0,0,0,1,0,0,NA,5,2000,0,0,0,0,0,2000,0,0,0,1000,2000,51726,0,54726,0,1,1,0,0,0,1,1,1,2,0.01908981241285801,0.030910884961485863,5,4,5,3,3,4,4,4,5,4,5,4,5,5,5,4,3,5,3,3,3,5,4,5,5,2,5,5,5,2,5,2,3,5,5,4,4,3,3,4,4,3,4,5,5,2,4,5
108009,68,NA,10,NA,0,11,NA,NA,1,1,0,NA,NA,32,7,2022-10-08,2022-10-08,1,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,2,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,0,0,0,49436,0,NA,6,4,1,4,1,1,1,6,1,1,1,0,0,4,4,5,5,4,5,5,4,5,5,5,4,4,4,4,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,3,NA,NA,NA,NA,NA,NA,NA,.,1,1,1,1,1,0,4-5-1-2-3,5,5,5,5,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,1,NA,0,0,0,0,0,0,0,1,NA,8,2000,0,2000,0,0,0,0,0,0,0,1000,5000,1500,0,7500,0,1,1,0,0,0,1,0,NA,2,0.01908981241285801,0.03126029297709465,2,5,5,5,5,5,5,5,4,5,5,4,5,5,5,4,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,3,5,5,5,5,3,5,5,4,3,5,5,5,5,5,5
107819,31,NA,13,NA,1,9,NA,0,4,6,0,NA,NA,33,7,2022-10-05,2022-10-05,0,0,NA,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,NA,NA,1,1,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,1,300,1,1,0,0,0,0,0,1,5,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,NA,1,NA,NA,0,NA,7,0,0,0,0,0,0,0,0,22800,0,NA,3,3,1,3,1,2,NA,NA,NA,1,0,0,1,5,2,5,3,4,4,3,3,5,5,3,5,4,3,4,2,1,1,NA,NA,NA,NA,NA,.,NA,NA,NA,NA,NA,.,3,NA,NA,NA,NA,NA,NA,NA,.,0,0,1,1,0,0,3-4,5,5,5,5,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,3,0,0,0,0,0,0,0,1,NA,1,500,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3.0007104873657227,2.8994104862213135,3,3,3,4,4,4,4,5,5,3,4,3,5,5,5,5,3,5,5,5,2,5,3,5,3,3,5,5,3,2,3,3,2,5,2,5,5,3,4,4,3,2,3,5,5,5,5,5
107974,50,NA,13,2,0,14,40,0,1,3,0,NA,1,32,1,2022-10-07,2022-10-07,1,1,NA,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,2,1,NA,1,1,0,0,0,1,0,0,0,4,6,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,0,0,1,NA,1,1,0,0,1,0,0,0,0,0,NA,0,NA,NA,NA,26000,1,3,4,0,0,0,0,0,1,0,0,82000,0,NA,7,3,1,3,1,1,1,2,1,1,1,0,0,1,5,3,5,4,5,2,1,5,5,5,5,5,1,2,2,1,3,1,1,1,1,0,4-2-3-1,NA,NA,NA,NA,NA,.,1,4,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,.,5,5,5,5,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,6,2,NA,0,1,0,0,0,0,0,0,0,8,2000,0,0,0,0,0,0,0,2000,0,0,1000,1,0,1001,0,0,1,1,0,0,1,0,NA,3,0.01805156283080578,0.02959921583533287,1,1,5,1,5,1,2,5,4,1,2,2,5,5,5,2,4,3,3,3,3,4,4,5,1,1,5,5,1,4,5,1,1,2,1,2,1,5,1,2,1,1,4,5,5,1,5,5
