id,dc_num,cc_num,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_occupation,work_self,inc_wage,inc_retempl,inc_self,inc_ss,inc_intdiv,inc_rent,inc_gov,inc_alimony,inc_child,inc_retsav,inc_wage_freq,inc_retempl_freq,inc_self_freq,inc_ss_freq,inc_intdiv_freq,inc_rent_freq,inc_gov_freq,inc_alimony_freq,inc_child_freq,inc_retsav_freq,paypref_b1,paypref_b2,paypref_nb1,paypref_nb2,paypref_lt10,paypref_10to25,paypref_25to50,paypref_50to100,paypref_100plus,paypref_web,cc_type_1,cc_type_2,cc_type_3,cc_type_4,cc_type_5,cc_rewards_1,cc_rewards_2,cc_rewards_3,cc_rewards_4,cc_rewards_5,cc_hasbal_1,cc_hasbal_2,cc_hasbal_3,cc_hasbal_4,cc_hasbal_5,cc_chip_1,cc_chip_2,cc_chip_3,cc_chip_4,cc_chip_5,dc_logo_1,dc_logo_2,dc_logo_3,dc_logo_4,dc_logo_5,dc_rewards_1,dc_rewards_2,dc_rewards_3,dc_rewards_4,dc_rewards_5,dc_acct_1,dc_acct_2,dc_acct_3,dc_acct_4,dc_acct_5,shops_online,last_income_date,paypref_b1_why,paypref_b2_why,paypref_nb1_why,paypref_nb2_why,paypref_web_why,paypref_b1_speed,paypref_b2_speed,paypref_nb1_speed,paypref_nb2_speed,paypref_web_speed,e_exp_csh,e_exp_chk,e_exp_od,e_exp_cc,e_exp_heloc,e_exp_sav,e_exp_payday,e_exp_fam,e_exp_cover,e_exp_pawn,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_prepaid,interest_level,memory_lpd,memory_checkbook,memory_receipts,memory_finrec,memory_memory,memory_oth,next_income_date,scpc_date,gender,dateofbirth_year,age,citizen,stateborn,statereside,marital_status,highest_education,hispaniclatino,hispaniclatino_group,race_white,race_black,race_asian,race_other,hh_size,income_hh,homeowner,home_value,home_debt,other_assets,other_debts,ind_weight,census_division
101925,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,4,1,1,1,4,4,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-09-27,1,5,16,1,NA,NA,NA,4,NA,NA,0,500,0,0,0,0,0,0,500,0,0,650,15,0,665,0,1,0,1,1,0,0,0,2019-10-04,2019-09-19,0,1963,56,1,18,17,1,9,0,NA,1,0,0,0,2,60000,1,20000,0,0,18000,0.5199748873710632,3
102618,1,2,1,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,2,NA,2,NA,NA,NA,NA,NA,NA,NA,3,7,4,2,1,2,4,3,3,4,2,2,NA,NA,NA,0,1,NA,NA,NA,0,1,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-17,10,5,5,5,8,NA,NA,NA,NA,NA,0,500,0,500,0,1000,0,0,2000,0,0,0,1000,0,1000,0,2,0,0,1,1,0,0,2019-10-31,2019-10-20,1,1974,44,1,17,17,1,12,0,NA,1,0,0,0,4,95000,1,200000,75000,75000,40000,0.376842737197876,3
101166,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,4,3,1,1,4,4,4,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-26,5,5,5,5,12,NA,NA,NA,NA,NA,60,1000,0,440,0,500,0,0,2000,0,60,1000,500,0,1560,0,2,0,1,1,0,1,0,2019-10-10,2019-09-25,0,1970,49,1,18,17,4,12,0,NA,1,0,0,0,2,55000,1,45000,20000,75000,15000,0.360512375831604,3
103613,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,6,2,1,3,1,1,4,4,3,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,0,2019-09-25,3,10,16,5,NA,NA,NA,1,NA,NA,0,0,0,1600,0,400,0,0,2000,0,0,0,400,0,400,0,2,0,0,0,1,1,0,2019-10-23,2019-09-19,0,1947,71,1,18,17,5,9,0,NA,1,0,0,0,1,22520,1,110000,40000,25000,11000,0.7987515330314636,3
103221,0,1,0,0,0,0,0,0,1,NA,NA,1,0,NA,1,0,0,0,0,0,0,2,NA,NA,4,NA,NA,NA,NA,NA,NA,3,2,2,1,1,2,3,3,3,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-10-15,1,5,5,1,NA,NA,NA,NA,NA,NA,1000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2019-10-30,2019-09-19,0,1946,73,1,17,17,1,10,0,NA,1,0,0,0,2,0,1,0,0,0,0,0.3481248617172241,3
100055,NA,2,0,0,0,0,1,0,0,NA,NA,0,0,1,1,1,1,0,0,0,1,NA,NA,9,4,4,4,NA,NA,NA,6,7,2,3,1,1,3,3,3,3,3,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-12,5,10,13,1,4,NA,NA,NA,NA,NA,0,NA,0,2000,0,0,0,0,2000,0,5000,20848,55986,0,81834,0,2,0,1,0,1,0,1,2019-11-02,2019-09-20,1,1949,70,1,6,6,1,13,0,NA,1,0,0,0,2,96000,1,200000,0,1400000,0,0.3439173102378845,9
103573,1,1,0,0,0,0,1,0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,7,2,4,1,1,1,1,4,4,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,10,5,5,11,NA,NA,NA,NA,NA,0,0,0,0,0,2000,0,0,2000,0,1000,0,3000,0,4000,0,3,0,0,1,1,0,0,2019-10-04,2019-09-27,1,1954,64,1,6,6,1,10,0,NA,1,0,0,0,4,35000,1,205000,0,60000,0,0.4305342733860016,9
101090,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,1,1,2,2,3,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,0,2019-10-01,5,5,5,5,NA,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2019-11-01,2019-09-18,1,1944,75,1,6,6,1,12,0,NA,1,0,0,0,2,88000,1,388000,355000,50000,95000,0.3753005564212799,9
102908,2,1,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,4,1,4,1,1,4,4,2,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,2,NA,NA,NA,1,2019-10-07,10,10,5,1,4,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,0,2000,0,60,6969,98000,0,105029,0,1,0,1,1,0,1,0,NA,2019-09-20,0,1961,58,1,6,6,3,10,0,NA,1,0,0,0,1,8000,0,NA,NA,20000,0,0.3085799217224121,9
103730,NA,2,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,NA,NA,NA,5,NA,NA,NA,NA,NA,2,3,3,1,3,3,3,3,3,3,1,1,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-30,13,5,13,1,11,NA,NA,NA,NA,NA,0,0,0,0,0,2000,0,0,2000,0,2500,2740,6200,0,11440,0,2,0,0,0,0,1,0,2019-10-30,2019-09-24,0,1968,50,1,20,20,1,13,0,NA,1,0,0,0,2,10000,1,550000,100000,200000,0,0.24998122453689575,4
100124,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,1,1,2,2,2,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-11,5,10,14,9,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2019-11-08,2019-09-23,0,1970,49,1,20,20,4,13,0,NA,1,0,0,0,6,1,1,15000,1,1,70000,0.2499825358390808,4
100600,1,2,1,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,3,NA,9,NA,NA,4,NA,NA,2,NA,3,6,3,4,4,3,3,3,3,10,5,6,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2019-10-04,13,13,3,12,14,NA,NA,NA,NA,1,0,0,0,2000,0,0,0,0,2000,0,0,0,0,0,0,0,3,0,0,0,1,1,1,2019-10-15,2019-09-25,0,1973,46,1,26,4,4,15,0,NA,1,1,0,0,2,260000,1,330000,190000,300000,200000,1.059006690979004,8
100412,1,4,1,0,0,0,0,0,0,4,1,0,0,1,0,1,0,1,0,0,0,NA,NA,4,NA,4,NA,4,NA,NA,NA,3,6,3,1,3,3,3,3,3,3,6,1,4,4,NA,1,1,1,1,NA,0,0,0,0,NA,1,1,1,0,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-08-31,5,5,5,5,4,NA,NA,NA,NA,NA,100,0,0,1000,0,900,0,0,2000,0,100,0,900,0,1000,0,2,0,0,1,1,1,1,2019-10-08,2019-09-27,0,1983,36,1,6,49,1,13,0,NA,1,0,0,0,9,24000,0,NA,NA,3000,50000,0.2974027991294861,8
100039,1,3,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,4,NA,NA,NA,NA,7,3,10,3,4,3,3,3,3,10,1,2,2,NA,NA,1,1,1,NA,NA,0,0,0,NA,NA,1,1,1,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-18,5,5,5,NA,12,NA,NA,NA,NA,NA,0,0,0,0,0,2000,0,0,2000,0,2000,2000,6000,634,10634,0,1,0,0,1,1,0,0,2019-11-01,2019-09-18,0,1961,58,1,24,26,6,16,0,NA,1,1,1,0,1,75000,1,250000,0,700000,145000,0.8941953778266907,3
105037,NA,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,NA,NA,4,NA,NA,NA,NA,NA,NA,7,3,3,2,1,3,3,3,3,10,1,3,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-18,5,13,14,5,12,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,0,2000,0,200,4000,6000,0,10200,0,2,0,0,1,1,1,0,2019-10-16,2019-09-29,0,1951,68,1,NA,26,1,14,0,NA,1,0,0,0,2,60000,1,170000,0,70000,19000,0.5338329076766968,3
102411,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,4,1,4,4,4,4,4,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-01,5,5,1,1,4,NA,NA,NA,NA,NA,0,500,0,0,0,0,0,0,500,0,0,0,0,0,0,0,3,0,1,0,1,1,0,2019-10-21,2019-09-22,1,1968,50,1,38,38,1,13,0,NA,1,0,0,0,4,85000,1,150000,85000,0,40000,0.2499701827764511,4
105067,0,2,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,4,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,1,1,1,2,3,3,3,2,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-09-20,10,5,16,5,4,NA,NA,1,NA,NA,600,0,0,0,0,1400,0,0,2000,0,600,4834,3900,450,9784,0,1,0,1,1,0,1,0,2019-10-18,2019-09-19,1,1967,51,1,38,38,1,13,0,NA,1,0,0,0,5,112000,1,175000,45000,45000,30000,0.24997638165950775,4
104464,1,1,0,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,1,2,2,3,3,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-01,10,10,5,5,4,NA,NA,NA,NA,NA,0,300,0,0,0,0,0,0,300,0,0,0,0,0,0,0,1,0,1,1,1,1,0,NA,2019-09-23,1,1954,65,1,38,38,6,13,0,NA,1,0,0,0,1,13000,1,150000,0,0,10600,0.2499653398990631,4
102082,NA,1,0,0,0,0,0,0,1,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-08,3,5,5,5,4,NA,NA,NA,NA,NA,2000,0,0,0,0,0,0,0,2000,0,5000,1000,1000,0,7000,0,2,0,1,1,1,1,0,2019-10-13,2019-09-19,1,1962,57,1,38,38,1,13,0,NA,1,0,0,0,2,60000,1,400000,0,125000,0,0.24995921552181244,4
104524,1,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,7,2,4,3,4,4,4,4,4,13,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-09-18,5,5,5,NA,12,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,2000,NA,0,18000,2088,186,20274,NA,2,1,0,1,1,0,0,2019-11-20,2019-09-19,0,1952,67,1,48,51,5,12,0,NA,1,0,0,0,NA,76000,1,425000,21000,75000,1500,0.2499871551990509,5
100944,0,0,0,0,0,1,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,11,4,4,1,1,4,4,4,4,4,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-07,5,5,5,5,4,NA,NA,NA,NA,NA,0,2000,0,0,0,0,0,0,2000,0,0,0,5,0,5,0,2,0,0,1,1,0,0,2019-12-02,2019-09-27,1,1954,65,1,48,51,1,14,0,NA,1,0,0,0,2,90000,1,550000,270000,100000,55000,0.24996384978294373,5
103725,1,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,3,1,1,3,3,3,3,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-25,3,10,16,1,12,NA,NA,2,NA,NA,0,0,0,2000,0,0,0,0,2000,0,79,0,0,0,79,0,2,0,1,0,0,0,0,NA,2019-09-19,0,1958,61,1,47,28,1,9,0,NA,1,0,0,0,4,250,1,50000,0,12000,0,1.2520496845245361,6
104344,1,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,1,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2019-09-26,15,1,1,1,NA,4,NA,NA,NA,NA,0,0,0,0,0,0,0,2000,2000,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2019-10-10,2019-09-18,0,1962,57,1,47,28,4,10,0,NA,1,0,0,0,1,1600,1,6000,2300,0,0,0.5376697778701782,6
101945,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,4,NA,NA,4,NA,NA,NA,6,2,1,3,1,1,1,1,1,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-03,10,10,5,11,11,NA,NA,NA,NA,NA,2000,0,0,0,0,0,0,0,2000,0,3700,382,5,0,4087,0,2,1,0,1,0,1,0,2019-11-01,2019-09-30,1,1948,71,1,26,26,4,8,0,NA,1,0,0,0,2,27000,1,135000,2700,40000,2700,0.4580535888671875,3
103985,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,4,NA,NA,NA,NA,NA,6,7,2,3,1,1,3,3,3,3,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-11,5,1,5,1,4,NA,NA,NA,NA,NA,0,400,0,0,0,1600,0,0,2000,0,0,0,10000,0,10000,0,2,0,0,0,0,1,0,2020-06-17,2019-09-19,1,1947,71,1,26,12,1,11,0,NA,1,0,0,0,2,75000,1,160000,40000,140000,2000,0.24997350573539734,5
100823,NA,1,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,2,3,1,2,1,1,2,2,1,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,10,5,1,9,4,NA,NA,NA,NA,NA,0,0,0,0,2000,0,0,0,2000,0,100,1800,2400,0,4300,0,2,0,0,1,0,0,0,2019-11-01,2019-09-19,1,1951,67,1,26,26,4,10,0,NA,1,0,0,0,1,45000,1,150000,30000,250000,0,0.24997428059577942,3
101636,NA,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,5,10,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2005-06-15,5,5,5,5,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,1,0,NA,2019-09-21,0,1980,39,1,26,26,6,8,0,NA,1,0,0,0,2,20000,0,NA,NA,0,90000,0.24997800588607788,3
104394,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,3,4,3,3,3,3,3,3,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-11,12,9,13,9,11,NA,NA,NA,NA,NA,0,0,0,0,0,2000,0,0,2000,0,0,0,2121,0,2121,0,1,0,0,1,1,0,0,2019-10-25,2019-09-19,0,1987,31,1,6,29,1,13,0,NA,1,0,0,0,5,112000,1,30000,0,15000,116213,0.45121723413467407,4
102374,1,0,0,0,0,0,0,0,1,NA,NA,0,0,1,0,1,1,0,0,0,0,NA,NA,4,NA,4,4,NA,NA,NA,NA,2,4,4,3,1,4,4,4,4,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,5,5,5,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,2000,0,0,2000,0,217,0,12000,0,12217,0,2,0,0,1,1,1,0,2019-10-28,2019-09-18,0,1953,65,1,20,20,1,12,0,NA,1,0,0,0,2,145000,1,400000,0,5000000,2500000,0.24998793005943298,4
100492,1,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,1,4,1,1,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-03,5,1,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2019-11-01,2019-09-19,1,1955,64,1,20,20,1,9,0,NA,0,0,0,1,2,14000,1,15000,0,20000,0,0.49507778882980347,4
101257,1,1,0,0,0,0,1,0,0,NA,NA,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,4,6,NA,NA,NA,NA,3,7,3,1,1,3,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-09-30,12,5,13,5,11,NA,NA,NA,NA,NA,0,0,0,2000,0,0,0,0,2000,0,100,3643,18412,0,22155,0,2,0,1,1,1,0,0,2020-01-01,2019-09-21,1,1955,64,1,5,5,1,9,0,NA,1,0,0,0,2,65000,1,225000,0,600000,0,0.4110212028026581,7
105217,1,NA,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,2,NA,4,13,4,1,1,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-09-27,5,13,5,14,12,NA,NA,NA,1,NA,0,0,0,0,0,0,200,200,400,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2019-10-11,2019-09-19,0,1987,32,1,5,47,6,10,0,NA,1,0,0,0,3,64800,0,NA,NA,4000,9000,1.565901756286621,6
101715,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,1,1,3,3,3,3,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-18,13,10,3,5,12,NA,NA,NA,NA,NA,0,0,0,1000,0,1000,0,0,2000,0,48,1162,1536,0,2746,0,1,0,1,1,1,1,0,2019-10-31,2019-09-20,1,1964,55,1,12,47,1,9,0,NA,1,0,0,0,3,65000,1,124000,68000,0,110000,4.000006198883057,6
102252,NA,0,0,0,0,0,1,0,0,NA,NA,0,1,1,1,0,1,0,0,0,0,NA,4,9,4,NA,4,NA,NA,NA,NA,2,1,1,3,1,1,2,2,2,3,2,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-10,5,15,16,5,4,NA,4,1,NA,NA,56,168,0,787,0,0,500,489,2000,0,0,0,0,0,0,0,2,1,1,0,1,1,0,2019-10-27,2019-09-26,0,1946,73,1,49,49,1,14,0,NA,1,0,0,0,2,48000,1,250000,35000,10000000,35000,0.249980166554451,8
104154,0,2,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,NA,NA,NA,4,NA,NA,NA,NA,NA,3,4,3,4,3,3,3,3,3,3,2,2,NA,NA,NA,1,1,NA,NA,NA,0,0,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2019-10-04,12,5,13,5,11,NA,NA,NA,NA,NA,0,0,0,2000,0,0,0,0,2000,0,40,10000,12000,0,22040,0,2,0,0,1,1,0,0,2019-10-18,2019-09-19,1,1973,46,1,36,49,1,13,0,NA,1,0,0,0,4,81000,1,145000,120000,25000,65000,0.2499701827764511,8
104956,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,4,4,4,4,4,3,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-10-11,10,10,5,9,4,NA,NA,NA,NA,NA,0,0,50,0,0,0,0,0,50,0,11,0,0,0,11,0,1,0,1,1,0,1,0,2019-10-18,2019-09-22,0,1985,34,1,49,49,1,9,0,NA,1,0,0,0,4,50000,1,225000,160000,0,65000,0.5672022700309753,8
101810,1,0,0,0,0,0,1,0,0,NA,NA,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,NA,NA,NA,NA,NA,NA,7,2,4,1,1,1,4,4,3,4,1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2019-09-27,5,10,3,5,1,NA,NA,NA,NA,NA,0,200,0,0,0,0,0,0,200,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2019-10-09,2019-09-19,0,1954,65,1,49,49,5,10,0,NA,1,0,0,0,1,30000,1,40000,0,6000,53000,0.2499871551990509,8
