NCESSCH,NAME,LAT,LON,grade,Has_Calc,Num_Calc_Classes,Has_CS,Num_CS_Classes,Has_Physics,Num_Physics_Classes
360014005777,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,40.80621599999999,-73.941021,D,Yes,1,Yes,2,No,0
360014705821,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,40.662084,-73.93646499999998,C,Yes,3,No,0,Yes,4
360014905824,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,40.663799999999995,-73.89329999999998,C,Yes,4,No,0,Yes,4
360015505844,CHARTER SCHOOL OF EDUCATIONAL EXCELLENCE,40.944199999999995,-73.89679999999998,D,No,0,No,0,No,0
360015805847,DEMOCRACY PREPARATORY CHARTER SCHOOL,40.813289000000005,-73.937774,D,Yes,5,Yes,3,Yes,5
360016305923,INTERNATIONAL LEADERSHIP CHARTER  HIGH SCHOOL,40.88100299999999,-73.90927299999998,C,No,0,No,0,No,0
360016505889,LEADERS IN OUR NEIGHBORHOOD CHARTER SCHOOL,40.81569999999999,-73.8854,C,Yes,1,Yes,1,No,0
360016705891,NEW HEIGHTS ACADEMY CHARTER SCHOOL,40.8288,-73.9454,C,No,0,Yes,2,No,0
360016905862,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 1,40.803017999999994,-73.948374,D,Yes,2,Yes,2,Yes,9
360017205868,LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL,40.681991999999994,-73.945229,D,Yes,3,No,0,Yes,2
360094405974,KINGS COLLEGIATE CHARTER SCHOOL,40.658715,-73.928686,C,Yes,1,Yes,4,Yes,1
360094505946,GREEN TECH HIGH CHARTER SCHOOL,42.642537,-73.770917,C,No,0,No,0,Yes,4
360094806058,NORTHSIDE CHARTER HIGH SCHOOL,40.719727999999996,-73.948354,D,No,0,No,0,No,0
360095005995,ROCHESTER ACADEMY CHARTER SCHOOL,43.13329999999999,-77.6369,B,Yes,1,No,0,Yes,1
360095906073,NYC CHARTER HS - AECI,40.821884,-73.9106,D,Yes,1,Yes,5,Yes,1
360096306039,UNIVERSITY PREP CHARTER HIGH SCHOOL,40.814823999999994,-73.91208899999998,D,No,0,No,0,No,0
360096906014,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,40.674482,-73.91325899999998,D,Yes,2,No,0,Yes,4
360099106123,BROOKLYN PROSPECT CHARTER SCHOOL-CSD 15,40.653495,-74.006981,D,No,0,Yes,3,Yes,4
360099306157,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,40.672104,-73.906175,D,Yes,2,Yes,6,Yes,2
360099806114,SUMMIT ACADEMY CHARTER SCHOOL,40.67761699999999,-74.00482699999999,D,No,0,Yes,2,No,0
360100006112,EXCELLENCE GIRLS CHARTER SCHOOL,40.688145,-73.924464,D,Yes,3,Yes,2,Yes,3
360100506110,EQUALITY CHARTER SCHOOL,40.8642,-73.82419999999999,C,Yes,1,No,0,No,0
360100806204,UNIVERSITY PREPARATORY CHARTER SCHOOL FOR YOUNG MEN,43.189356999999994,-77.62919,B,Yes,1,No,0,Yes,1
360101006183,DEMOCRACY PREP HARLEM CHARTER SCHOOL,40.814509,-73.94506899999999,D,Yes,4,Yes,1,Yes,3
360101806192,CHALLENGE PREPARATORY CHARTER SCHOOL,40.600225,-73.76388599999999,C,No,0,No,0,No,0
360102206239,HEALTH SCIENCES CHARTER SCHOOL,42.90907,-78.86511,C,No,0,Yes,1,Yes,1
360102406241,INWOOD ACADEMY FOR LEADERSHIP CHARTER SCHOOL,40.865561,-73.91864199999999,B,Yes,1,No,0,No,0
360102506233,NUASIN NEXT GENERATION CHARTER SCHOOL,40.83431899999999,-73.930266,C,No,0,Yes,5,Yes,2
360102706234,DR RICHARD IZQUIERDO HEALTH AND SCIENCE CHARTER SCHOOL,40.8273,-73.9002,D,Yes,1,Yes,1,No,0
360104206252,EAST HARLEM SCHOLARS ACADEMY CHARTER SCHOOL,40.790024,-73.942589,D,No,0,No,0,No,0
360104806255,EMBER CHARTER SCHOOL,40.688515,-73.93563,D,No,0,No,0,No,0
360105706324,NEW VISIONS AIM CHARTER HIGH SCHOOL I,40.666236,-73.923917,C,No,0,No,0,No,0
360106106343,NEW DAWN CHARTER HIGH SCHOOL,40.683036,-73.99043899999998,D,No,0,No,0,No,0
360106506342,URBAN DOVE TEAM CHARTER SCHOOL,40.62247299999999,-73.95497499999999,B,No,0,No,0,No,0
360106706319,NEW VISIONS AIM CHARTER HIGH SCHOOL II,40.823433,-73.89844699999999,D,No,0,No,0,No,0
360107206365,NEW VISIONS CHTR HS-ADV MA/SCI II,40.821845,-73.902904,D,Yes,2,Yes,3,Yes,3
360107306320,NEW VISIONS CHARTER HIGH SCHOOL FOR THE HUMANITIES II,40.821845,-73.902904,D,No,0,Yes,1,No,0
360107806310,DEMOCRACY PREP ENDURANCE CHARTER SCHOOL,40.801491000000006,-73.935119,D,Yes,1,No,0,Yes,4
360108806425,NEW VISIONS CHTR HS-ADV MA/SCI III,40.593560999999994,-73.93670199999998,D,Yes,2,Yes,1,Yes,2
360109306429,MATH ENGINEERING AND SCIENCE ACADEMY CHARTER HIGH SCHOOL,40.695534,-73.915414,D,No,0,No,0,No,0
360109406404,UNITY PREPARATORY CHARTER SCHOOL OF BROOKLYN,40.6863,-73.94099999999999,D,Yes,1,Yes,2,No,0
360111106493,BROOKLYN LABORATORY CHARTER SCHOOL,40.70045100000001,-73.98741699999998,D,No,0,No,0,Yes,3
360113306569,CHARTER HIGH SCHOOL FOR LAW AND SOCIAL JUSTICE,40.853624,-73.91177499999999,B,No,0,No,0,No,0
360113606549,NEW VISIONS CHTR HS-ADV MA/SCI IV,40.674932999999996,-73.783083,D,Yes,2,Yes,7,Yes,4
360114406597,CAPITAL PREPARATORY (CP) HARLEM CHARTER SCHOOL,40.80840400000001,-73.93836999999999,D,No,0,Yes,2,No,0
360114706595,SOUTH BRONX COMMUNITY CHARTER HIGH SCHOOL,40.82886800000001,-73.907986,D,No,0,Yes,2,Yes,3
360115806600,LEGACY COLLEGE PREPARATORY CHARTER SCHOOL,40.81313,-73.919491,D,No,0,Yes,2,No,0
360116006622,BROOKLYN EMERGING LEADERS ACADEMY CHARTER SCHOOL,40.691272999999995,-73.933445,D,No,0,Yes,4,Yes,1
360117406658,ONTECH CHARTER HIGH SCHOOL,43.053997,-76.192806,C,No,0,No,0,No,0
360118606645,EDMUND W GORDON BROOKLYN LABORATORY CHARTER SCHOOL,40.70045100000001,-73.98741699999998,D,No,0,No,0,Yes,2
360118706628,URBAN DOVE TEAM CHARTER SCHOOL II,40.815708,-73.903581,D,No,0,No,0,No,0
360119506687,AECI II:  NYC CHARTER HS,40.836787,-73.91749099999998,B,No,0,No,0,No,0
360121106692,NEW DAWN CHARTER HIGH SCHOOL II,40.705973,-73.79938699999998,C,No,0,No,0,No,0
360246000014,ALBANY HIGH SCHOOL,42.66649999999999,-73.7824,C,Yes,5,Yes,37,Yes,6
360292000061,AMHERST CENTRAL HIGH SCHOOL,42.962399999999995,-78.7904,B,Yes,6,Yes,2,Yes,9
360487004380,BINGHAMTON HIGH SCHOOL,42.098399999999984,-75.91919999999999,B,Yes,1,Yes,5,Yes,6
360564000291,BRONXVILLE HIGH SCHOOL,40.9376,-73.8308,A,Yes,5,Yes,2,Yes,9
360585000297,BUFFALO ACADEMY FOR THE VISUAL & PERFORMING ARTS,42.9145,-78.8605,C,No,0,No,0,Yes,1
360585000301,BURGARD HIGH SCHOOL,42.92949999999999,-78.8362,B,No,0,No,0,No,0
360585000307,EMERSON SCHOOL OF HOSPITALITY,42.89041700000001,-78.875896,C,No,0,No,0,No,0
360585000308,CITY HONORS SCHOOL,42.903,-78.8606,C,No,0,No,0,No,0
360585000311,HUTCHINSON CENTRAL TECHNICAL HIGH SCHOOL,42.891799999999996,-78.8788,C,Yes,1,Yes,6,Yes,20
360585000315,MCKINLEY VOCATIONAL HIGH SCHOOL,42.93809999999999,-78.87979999999999,C,No,0,No,0,No,0
360585000338,PS 42 OCCUPATIONAL TRAINING CENTER,42.88947099999999,-78.876246,C,No,0,No,0,No,0
360585000348,FREDERICK OLMSTED #156,42.931542,-78.809904,B,No,0,No,0,Yes,2
360585000378,SOUTH PARK HIGH SCHOOL,42.852958,-78.82435699999999,B,No,0,No,0,No,0
360585003275,LEONARDO DA VINCI HIGH SCHOOL,42.910905,-78.858948,C,No,0,No,0,No,0
360585005939,INTERNATIONAL PREPARATORY SCHOOL (THE),42.904124,-78.885435,B,No,0,No,0,No,0
360585006593,LAFAYETTE INTERNATIONAL SCHOOL,42.92086499999999,-78.88473,C,No,0,No,0,No,0
360585006594,EAST COMMUNITY SCHOOL,42.90747999999999,-78.836229,C,No,0,No,0,No,0
360585006609,RIVERSIDE ACADEMY HIGH SCHOOL,42.9464,-78.9054,B,No,0,No,0,No,0
360585006632,PATHWAYS ACADEMY,42.90778100000001,-78.836453,C,No,0,No,0,No,0
360585006643,BUFFALO SCHOOL OF CULINARY ARTS AND HOSPITALITY MANAGEMENT,42.88947099999999,-78.876246,C,No,0,No,0,No,0
361059000830,THOMAS A EDISON HIGH SCHOOL,42.12299999999999,-76.825,B,No,0,No,0,Yes,1
361071006576,LINNAEUS W WEST SCHOOL,42.113031,-76.071453,C,No,0,No,0,No,0
361266001043,HEATLY SCHOOL,42.7457,-73.6898,C,No,0,No,0,No,0
361407001519,GELLER HOUSE SCHOOL,40.6017,-74.069771,C,No,0,No,0,No,0
361539001302,IRONDEQUOIT HIGH SCHOOL,43.216599999999985,-77.59729999999999,B,Yes,2,Yes,3,Yes,7
362010001839,MOUNT VERNON HIGH SCHOOL,40.9258,-73.8151,A,Yes,1,No,0,Yes,4
362010006668,MOUNT VERNON STEAM ACADEMY,40.91949899999999,-73.838124,B,No,0,No,0,Yes,2
362037001879,NEW HARTFORD SENIOR HIGH SCHOOL,43.0702,-75.2842,B,Yes,6,Yes,6,Yes,5
362049001900,NEW ROCHELLE HIGH SCHOOL,40.92929999999999,-73.79519999999998,A,Yes,23,Yes,8,Yes,11
362268003188,PELHAM MEMORIAL HIGH SCHOOL,40.902865000000006,-73.811787,B,Yes,8,Yes,4,Yes,23
362376003307,POUGHKEEPSIE HIGH SCHOOL,41.69480000000001,-73.9138,B,Yes,3,No,0,Yes,1
362475003363,EAST UPPER HIGH SCHOOL,43.1589,-77.5646,C,No,0,Yes,3,Yes,1
362475003371,JAMES MONROE UPPER SCHOOL,43.147046,-77.598231,D,No,0,No,0,Yes,1
362475003420,SCHOOL WITHOUT WALLS,43.147600000000004,-77.60009999999998,D,No,0,No,0,No,0
362475003422,JOSEPH C WILSON MAGNET HIGH SCHOOL,43.1403,-77.6372,B,Yes,1,Yes,6,Yes,2
362475004787,SCHOOL OF THE ARTS,43.1587,-77.59050000000002,C,Yes,1,No,0,Yes,4
362475005849,NORTHWEST COLLEGE PREPARATORY HIGH SCHOOL,43.180042,-77.564124,C,No,0,No,0,No,0
362475005856,NORTHEAST COLLEGE PREPARATORY HIGH SCHOOL,43.246044,-77.61844399999998,C,No,0,Yes,2,Yes,3
362475006177,ROCHESTER EARLY COLLEGE INTERNATIONAL HIGH SCHOOL,43.14500000000001,-77.6348,D,No,0,No,0,Yes,1
362475006216,EDISON CAREER AND TECHNOLOGY HIGH SCHOOL,43.1776,-77.67059999999998,C,No,0,Yes,7,No,0
362475006711,FRANKLIN UPPER SCHOOL,43.188168999999995,-77.597958,C,No,0,Yes,3,Yes,5
362601003583,SCHENECTADY HIGH SCHOOL,42.8147,-73.9108,B,Yes,1,Yes,4,Yes,4
362715003699,SOLVAY HIGH SCHOOL,43.05799999999999,-76.2155,C,Yes,1,No,0,Yes,4
362798003792,GREENBURGH ACADEMY,40.95049999999999,-73.8862,C,No,0,Yes,1,No,0
362859003871,NOTTINGHAM HIGH SCHOOL,43.04109999999999,-76.09790000000001,A,Yes,1,Yes,1,Yes,6
362904003923,TUCKAHOE HIGH SCHOOL,40.942936999999986,-73.812456,B,Yes,1,Yes,2,Yes,4
362937003963,THOMAS R PROCTOR HIGH SCHOOL,43.0822,-75.2149,C,Yes,2,Yes,1,Yes,3
363192000448,RIVERSIDE HIGH SCHOOL,40.95580000000001,-73.8962,C,No,0,No,0,Yes,4
363192004243,GORTON HIGH SCHOOL,40.95,-73.8889,B,No,0,No,0,Yes,2
363192004245,LINCOLN HIGH SCHOOL,40.9221,-73.87419999999999,C,No,0,No,0,Yes,3
363192004247,YONKERS MONTESSORI ACADEMY,40.9077,-73.8622,C,Yes,1,No,0,No,0
363192004250,ROOSEVELT HIGH SCHOOL - EARLY COLLEGE STUDIES,40.9549,-73.8439,A,No,0,No,0,Yes,2
363192006001,BARACK OBAMA SCHOOL FOR SOCIAL JUSTICE,40.940848,-73.89355499999999,C,No,0,No,0,Yes,1
370002702112,Carter G. Woodson School,36.0665,-80.231,D,No,0,No,0,No,0
370033303305,Invest Collegiate Transform,35.225632,-80.870974,D,No,0,No,0,No,0
370039103375,Charlotte Lab School,35.225632,-80.870974,D,No,0,Yes,1,No,0
370045002661,Early College,35.5707,-82.55599999999998,B,No,0,No,0,No,0
370126002726,J D Clement Early College HS,35.97469999999999,-78.9009,C,No,0,No,0,No,0
370126003085,Durham's Performance Learning Center,35.98946399999999,-78.878848,C,No,0,No,0,No,0
370150000630,Paisley IB Magnet School,36.112753,-80.259981,D,No,0,No,0,No,0
370150000640,Carter High School,36.10681,-80.23517,C,No,0,No,0,No,0
370150002194,J F Kennedy High,36.107299999999995,-80.2346,C,No,0,No,0,No,0
370192003242,STEM Early College @ NC A&T SU,36.0778,-79.77289999999999,D,Yes,2,No,0,No,0
370297001241,Metro School,35.219378,-80.84233899999998,D,No,0,No,0,No,0
370297002228,Hawthorne Academy of Health Sciences,35.22846,-80.814761,C,Yes,1,No,0,No,0
370297002842,Central Piedmont Early College,35.216217,-80.83044899999999,C,No,0,No,0,No,0
370297003042,Military and Global Leadership,35.22846,-80.814761,C,No,0,No,0,No,0
380678000211,DAKOTA HIGH SCHOOL,46.866169,-96.79983699999998,A,No,0,No,0,No,0
390005203027,Invictus High School,41.50251,-81.66593,D,Yes,1,No,0,Yes,6
390005303054,Towpath Trail High School,41.0897,-81.5264,C,No,0,No,0,No,0
390008403786,River Gate High School,41.23469999999999,-80.8127,C,No,0,No,0,Yes,4
390010003820,Cliff Park High School,39.934422,-83.806349,B,No,0,No,0,No,0
390010404157,YB Columbus Community School,39.988626,-82.988309,D,No,0,No,0,No,0
390012303957,Sciotoville Community School,38.75860000000001,-82.8885,C,No,0,No,0,Yes,1
390017504699,Stark High School,40.785415,-81.393653,C,No,0,No,0,Yes,2
390017704701,Focus Learning Academy of Southwestern Columbus,39.93249999999999,-82.9907,C,No,0,Yes,1,Yes,2
390028504617,Canton Harbor High School,40.81643,-81.33953,C,No,0,No,0,No,0
390028604731,Cleveland Academy for Scholarship Technology and Leadership,41.50180000000001,-81.658,D,No,0,No,0,No,0
390033804875,Summit Academy School - Lorain,41.471841999999995,-82.162357,C,No,0,No,0,Yes,1
390044805007,Gem City Career Prep High School,39.778703,-84.20548699999999,C,No,0,No,0,No,0
390049405204,Summit Academy Secondary - Akron,41.096636,-81.570116,B,No,0,No,0,Yes,2
390049505205,Summit Academy Secondary - Canton,40.82385,-81.383171,B,No,0,No,0,Yes,1
390049605206,Summit Academy - Toledo,41.643084,-83.55437499999998,D,No,0,No,0,Yes,2
390049805208,Summit Academy Secondary - Youngstown,41.071242999999996,-80.63474299999999,C,No,0,No,0,Yes,19
390051005220,Horizon Science Academy Toledo,41.69437299999999,-83.604551,B,No,0,Yes,1,Yes,1
390064205309,Dayton Business Technology High School,39.76115,-84.19860399999999,D,No,0,No,0,No,0
390130205399,Dayton Early College Academy Inc,39.738527999999995,-84.18218299999998,C,No,0,No,0,Yes,2
390132905451,Mahoning County High School,41.07179099999999,-80.64203999999998,C,No,0,No,0,Yes,8
390136205524,Achieve Career Preparatory Academy,41.690182,-83.565988,B,No,0,Yes,2,No,0
390137605644,Northeast Ohio College Preparatory School,41.480857,-81.686464,D,No,0,No,0,No,0
390140905571,Regent High School,41.46542899999999,-81.64995999999998,D,No,0,No,0,No,0
390141105590,Old Brook High School,41.424819,-81.720406,C,No,0,No,0,No,0
390141205608,Road to Success Academy,40.020110999999986,-82.96718899999999,C,No,0,Yes,2,No,0
390141305569,Central High School,39.95779,-83.022879,D,No,0,No,0,No,0
390141405602,Southern Cleveland Drop Back Indba Innovative Career Academy,41.45411200000001,-81.590565,C,No,0,No,0,No,0
390141505601,West Cleveland Drop Back In dba Frederick Douglass High Scho,41.46822499999999,-81.707208,D,No,0,No,0,No,0
390143305688,The Academy for Urban Scholars,39.968,-82.9527,B,No,0,No,0,Yes,2
390147205727,Academy for Urban Scholars Youngstown,41.06490999999999,-80.661054,B,No,0,Yes,5,No,0
390147305721,The Brilliance School,41.41737499999999,-81.610517,B,No,0,No,0,Yes,1
390153505818,Global Impact STEM Academy,39.9162,-83.8082,C,Yes,3,Yes,5,Yes,10
390156705827,Steel Academy,41.106532,-81.47746399999998,C,No,0,No,0,No,0
390157405852,Flex High School,39.960108999999996,-83.015873,D,No,0,No,0,Yes,1
390158305886,Westwood Preparatory Academy,39.988626,-82.988309,D,No,0,No,0,No,0
390162306023,Franklinton Prep High School,39.959005000000005,-83.03404299999998,D,No,0,No,0,No,0
390162506025,North Shore High School,41.430473,-81.618243,B,No,0,No,0,Yes,2
390162706027,Franklinton High School,39.957214,-83.02695399999999,C,No,0,Yes,6,Yes,4
390434800016,Firestone Community Learning Center,41.118596,-81.56402899999999,A,Yes,9,Yes,12,Yes,9
390434800046,North High School,41.103973,-81.49797699999999,C,Yes,1,Yes,12,Yes,3
390434800106,East Community Learning Center,41.06419999999999,-81.46799999999999,C,Yes,1,Yes,7,Yes,1
390434800113,Ellet Community Learning Center,41.053700000000006,-81.43489999999998,B,Yes,6,Yes,13,Yes,2
390434805266,Akron Alternative Academy,41.05487600000001,-81.52658,D,No,0,No,0,No,0
390434805731,Akron STEM High School,41.079153999999996,-81.51041099999999,C,Yes,6,Yes,6,Yes,2
390435400115,Bay High School,41.487,-81.94349999999999,B,Yes,18,Yes,4,Yes,8
390436200180,Bexley High School,39.963451000000006,-82.930025,A,Yes,5,Yes,5,Yes,4
390437000233,Memorial High School,41.081484,-80.59964299999999,D,No,0,Yes,3,Yes,8
390437006008,Northeast Ohio Impact Academy,41.081085,-80.56874100000002,D,No,0,Yes,1,No,0
390437800444,Collinwood High School,41.553200000000004,-81.57469999999999,D,No,0,No,0,No,0
390437800456,East Technical High School,41.4926,-81.6498,D,No,0,No,0,Yes,1
390437800468,Glenville High School,41.5389,-81.60659999999999,C,No,0,No,0,No,0
390437800485,Cleveland Early College High,41.50189999999999,-81.61179999999999,C,No,0,No,0,No,0
390437800509,Max S Hayes High School,41.47108300000001,-81.72915899999998,D,No,0,No,0,No,0
390437804151,Garrett Morgan School of Engineering & Innovation,41.487145,-81.720194,D,No,0,Yes,1,No,0
390437804208,Cleveland School Of The Arts High School,41.50189999999999,-81.6092,C,No,0,No,0,Yes,1
390437805339,The School of One,41.4569,-81.77899999999998,B,No,0,No,0,No,0
390437805414,Ginn Academy,41.563718,-81.567027,D,No,0,No,0,Yes,1
390437805466,Design Lab @ Health Careers,41.507698,-81.666407,D,No,0,No,0,No,0
390437805538,Cleveland School of Architecture & Design,41.50180000000001,-81.612,C,Yes,1,Yes,1,No,0
390437805561,Cleveland School of Science & Medicine,41.501882,-81.61175,C,No,0,Yes,4,Yes,6
390437805573,New Technology West,41.4481,-81.76990000000002,C,No,0,No,0,Yes,3
390437805603,Facing History High School@Charles Mooney,41.43507600000001,-81.705105,C,No,0,No,0,No,0
390437805624,Natividad Pagan International Newcomers Academy,41.468199999999996,-81.71749999999999,C,No,0,No,0,No,0
390437805821,Bard Early College Cleveland,41.43881699999999,-81.784794,C,Yes,3,No,0,Yes,6
390437805831,Cleveland High School for the Digital Arts,41.5073,-81.68649999999998,D,No,0,No,0,Yes,4
390437805840,John F Kennedy High School,41.44403499999999,-81.574204,C,No,0,No,0,No,0
390437805865,John Marshall School of Information Technology,41.44699599999999,-81.791798,C,No,0,Yes,6,Yes,1
390437805867,John Marshall School of Business and Civic Leadership,41.44699599999999,-81.791798,C,No,0,No,0,No,0
390437805868,John Marshall School of Engineering,41.44699599999999,-81.791798,C,No,0,No,0,Yes,5
390437805873,Lincoln West School Of Global Studies,41.466712,-81.70242099999999,D,No,0,Yes,1,No,0
390437805888,Lincoln West School of Science & Health,41.466712,-81.70242099999999,D,No,0,No,0,No,0
390437805920,John Adams College & Career Academy,41.454518,-81.60187299999998,C,No,0,No,0,Yes,2
390437805946,Campus International High School,41.504310999999994,-81.66626699999999,D,No,0,Yes,4,Yes,2
390437805947,Rhodes College and Career Academy,41.430199999999985,-81.7213,C,No,0,Yes,1,No,0
390437805950,Davis Aerospace & Maritime High School,41.5073,-81.68649999999998,D,No,0,No,0,Yes,3
390437805951,Rhodes School of Environmental Studies,41.430199999999985,-81.7213,C,No,0,No,0,Yes,6
390437806035,Garrett Morgan School of Leadership and Innovation,41.487145,-81.720194,D,No,0,No,0,No,0
390437900571,Cleveland Heights High School,41.5023,-81.56299999999999,B,Yes,2,Yes,4,Yes,5
390438000624,East High School,39.9674,-82.9609,B,No,0,Yes,8,No,0
390438000672,Linden-McKinley STEM Academy,40.00959999999999,-82.97329999999998,C,Yes,1,Yes,8,No,0
390438000733,West High School,39.9517,-83.0757,B,No,0,Yes,18,No,0
390438000738,Whetstone High School,40.05089999999999,-83.0298,B,Yes,1,Yes,20,Yes,6
390438002560,Eastmoor Academy,39.96379999999999,-82.9084,A,No,0,Yes,10,Yes,5
390438004238,Columbus Downtown High School,39.955071,-82.99418,D,No,0,No,0,No,0
390438004432,Special Education Center,39.958099,-82.95927399999998,C,No,0,No,0,No,0
390438300762,Cuyahoga Falls High School,41.139562,-81.48711199999998,B,Yes,3,Yes,10,Yes,21
390438400823,David H. Ponitz Career Technology  Center,39.7503,-84.203,D,Yes,4,No,0,Yes,1
390438400824,Stivers School For The Arts,39.7588,-84.1751,D,Yes,5,No,0,Yes,2
390438404294,Dayton Digital Academy,39.750786,-84.20862600000001,D,No,0,No,0,No,0
390438406037,Mound Street Academy,39.750786,-84.20862600000001,D,No,0,No,0,No,0
390439000866,Shaw High School,41.537099999999995,-81.5735,C,Yes,1,Yes,4,Yes,1
390439500909,Euclid High School,41.59591100000001,-81.52620299999998,C,Yes,4,Yes,4,Yes,9
390439700934,Fairview High School,41.442299999999996,-81.8557,B,Yes,2,No,0,Yes,3
390440400994,Garfield Heights High School,41.427865,-81.61468999999998,C,Yes,3,Yes,14,Yes,26
390440701011,Grandview Heights High School,39.984556,-83.048407,C,Yes,3,Yes,10,Yes,13
390441005959,Miami School,39.402297,-84.56850899999999,C,No,0,Yes,1,Yes,3
390441901123,Lakewood High School,41.4808,-81.7911,C,Yes,12,Yes,14,Yes,55
390442205325,Lima Senior High School,40.741400000000006,-84.0963,D,Yes,7,Yes,1,Yes,25
390443001233,Maple Heights High School,41.412299999999995,-81.5632,C,No,0,No,0,No,0
390445801467,Oakwood High School,39.720800000000004,-84.1709,A,Yes,30,No,0,Yes,6
390446301506,Parma High School,41.392599999999995,-81.7207,C,Yes,2,Yes,2,Yes,5
390447001577,Rocky River High School,41.4735,-81.8513,B,Yes,3,Yes,6,Yes,14
390447501616,Shaker Hts High School,41.4739,-81.56938899999999,A,Yes,8,Yes,9,Yes,42
390447901645,Brush High School,41.522290999999996,-81.505321,C,Yes,5,Yes,6,Yes,12
390448100117,SPRINGFIELD SCHOOL OF INNOVATION,39.91343500000001,-83.80016399999998,C,No,0,No,0,Yes,13
390448501736,Struthers High School,41.052156000000004,-80.599215,C,Yes,3,Yes,10,Yes,6
390449001800,Jones Leadership Academy of Business,41.64600000000001,-83.55359999999999,D,No,0,No,0,No,0
390449001844,Woodward High School,41.68,-83.52749999999999,C,No,0,No,0,No,0
390449901922,Warren G Harding High School,41.242399999999996,-80.80490000000002,B,Yes,5,Yes,15,Yes,17
390451602063,Chaney High,41.0926,-80.69629999999998,C,No,0,No,0,Yes,16
390451602082,East High School,41.10399399999999,-80.621656,D,No,0,Yes,2,Yes,11
390466002609,Solon High School,41.378,-81.4408,C,Yes,28,Yes,28,Yes,23
391001700127,Bedford High School,41.40239999999999,-81.5253,C,Yes,5,Yes,7,Yes,27
391002701544,Portsmouth Junior High School/Portsmouth High School,38.73579999999999,-82.98839999999998,C,No,0,No,0,No,0
400077302385,HARDING FINE ARTS ACADEMY,35.503832,-97.52635299999999,A,Yes,2,No,0,Yes,4
400078302399,ASTEC CHARTER HS,35.494226999999995,-97.552317,A,No,0,Yes,5,Yes,3
400079902858,DOVE SCIENCE ACADEMY HS,35.49359599999999,-97.528426,C,Yes,1,Yes,6,Yes,4
402277001119,CAPITOL HILL HS,35.427299999999995,-97.5225,B,Yes,2,Yes,10,Yes,3
402277001168,NORTHWEST CLASSEN HS,35.499,-97.564,C,Yes,2,Yes,11,Yes,5
402277001885,CLASSEN HS OF ADVANCED STUDIES,35.501572,-97.49307799999998,C,Yes,2,No,0,Yes,3
402277002889,PUTNAM HEIGHTS ACADEMY HS,35.508215,-97.539972,B,No,0,No,0,No,0
403024001675,DANIEL WEBSTER HS,36.105998,-96.01510099999999,D,No,0,No,0,No,0
411004000958,Cleveland High School,45.498499999999986,-122.63910000000001,D,No,0,No,0,Yes,21
411004000960,Franklin High School,45.502271,-122.60688599999999,C,Yes,6,Yes,6,Yes,18
411004000964,Jefferson High School,45.56053599999999,-122.671936,C,Yes,4,No,0,Yes,3
411004000966,Lincoln High School,45.51934399999999,-122.69126199999998,D,No,0,Yes,9,Yes,18
411004000967,Metropolitan Learning Center,45.526599999999995,-122.6933,C,Yes,1,No,0,Yes,3
411004000968,Leodis V. McDaniel High School,45.541967,-122.58096199999997,C,Yes,1,Yes,4,Yes,9
411004000975,Ida B. Wells-Barnett High School,45.477442999999994,-122.68984799999998,B,Yes,5,Yes,6,Yes,13
411004001652,Alliance High School,45.5586,-122.62210000000002,C,No,0,No,0,Yes,5
411004001821,Roosevelt High School,45.58911,-122.73838299999998,C,Yes,4,Yes,3,Yes,10
420001300318,Community Academy of Philadelphia CS,40.0045,-75.10669999999999,C,Yes,1,Yes,1,Yes,1
420002600359,La Academia Partnership CS,40.039982,-76.29568399999998,B,No,0,No,0,Yes,2
420003600391,Preparatory CS of Mathematics Science Tech and Careers,39.92849999999999,-75.18679999999999,D,No,0,Yes,22,No,0
420003800393,Imhotep Institute CHS,40.0493,-75.15489999999998,C,Yes,1,No,0,Yes,4
420004000399,Multicultural Academy CS,40.011463,-75.15013099999999,C,No,0,No,0,Yes,1
420004800453,Crispus Attucks CS,39.954899999999995,-76.7209,D,No,0,No,0,No,0
420006200504,Mastery CS-Hardy Williams,39.94170999999999,-75.226543,C,Yes,1,Yes,7,Yes,3
420007600552,Esperanza Academy CS,40.0151,-75.13319999999999,C,Yes,2,Yes,3,Yes,2
420007900564,Mariana Bracetti Academy CS,40.00561,-75.09386,D,Yes,1,No,0,No,0
420009300687,First Philadelphia Preparatory CS,40.007789,-75.080451,C,No,0,No,0,No,0
420010800692,Belmont CS,39.96705399999999,-75.204655,D,No,0,No,0,Yes,2
420013300866,The New Academy CS,40.41538099999999,-79.97376899999999,C,No,0,No,0,No,0
420014400925,Mastery CS -Thomas Campus,39.91470000000001,-75.1636,D,Yes,1,Yes,6,Yes,5
420014500944,Mastery CS - Shoemaker Campus,39.9761,-75.2286,C,Yes,2,Yes,8,Yes,6
