id,age,agerange,highest_education,work_occupation,gender,hhincome,hourswork,livewithpartner,race,marital_status,hispaniclatino,hispaniclatino_group,workfullpart,laborstatus,start_date,end_date,pa031,pa035,pa005,pa026_a,csh_stored,pa055_b1,pa055_b2,pa055_b3,pa055_b4,pa055_b5,mobille_adopt,mobile_inperson_adopt,mobile_p2p_adopt,computer_adopt,pa044_d,pa013,pa198_b,fees_paid_atm,fees_paid_overdraft,fees_paid_bounced,fees_paid_lowbal,fees_paid_excesstran,fees_paid_teller,fees_paid_none,chk_acnt_num,sav_acnt_num,pa002,pa053,cc_rewards,ccfee_csh,ccfee_late,ccfee_baltran,ccfee_annual,ccfee_overlimit,ccfee_foreign,ccfee_none,pa052,pa056,pa198_a,pa198_c,pa198_f,pa198_g,pa198_i,pa198_k,heard_crypto,crypto_value,pa133_a,pa133_b,pa133_c,which_crypto_bitcoin,which_crypto_eth,which_crypto_doge,which_crypto_lite,which_crypto_other,which_crypto,pa050_csh,pa050_chk,pa050_mon,pa050_dc,pa050_cc,pa050_svc,pa050_banp,pa050_obbp,pa050_crypto,pa024,pa044_a,pa044_b,pa044_c,pa044_g,pa044_h,pa044_i,pa044_e,pa040_e,pa042_a,pa042_e,used_chkcashing,underbanked_monord,underbanked_remittance,pa055_a2_followup,pu010,pu009,pu011,ph006,ph004,ph009_a,ph009_b,ph009_c,ph009_d,ph025_b,ph025_c,ph025_d,income_hh,homeowner,de012,paypref_b1,paypref_web,q115_c_filter,paypref_inperson,bnpl001,bnpl002,bnpl003,bnpl004,bnpl006,have_cash_end,race_white,race_black,race_asian,as003_i4,as003_i1,as003_i2,as003_i3,as003_i5,as003_i6,as003_a7,as003_b7,as003_c7,as003_d7,as003_e7,as003_f7,as003_g7,as003_h7,as003_i7,hh_size,shops_online,chk_acnt_adopt,sav_acnt_adopt,bnk_acnt_adopt,paypal_adopt,zelle_adopt,venmo_adopt,other_nbops_adopt,nbop_acnt_adopt,ob_adopt,mb_adopt,chk_adopt,mon_adopt,csh_adopt,dc_adopt,cc_adopt,svc_adopt,banp_adopt,obbp_adopt,crypto_adopt,crypto_used,cc_num,dc_num,pa126_a,race_other,work_employed,work_onleave,work_temp_unemployed,work_looking,work_retired,work_disabled,work_other,work_self,census_division,e_exp_cover,e_exp_csh,e_exp_chk,e_exp_prepaid,e_exp_od,e_exp_cc,e_exp_sav,e_exp_heloc,e_exp_pawn,e_exp_payday,e_exp_csh_saved,e_exp_chk_saved,e_exp_sav_saved,e_exp_prepaid_saved,e_exp_tot_saved,e_exp_fam,memory_receipts,memory_finrec,memory_memory,memory_oth,memory_none,interest_level,watch_video,video_helpful,urban_cat,ind_weight,ind_weight_all,as003_a4,as003_b4,as003_h4,as003_c4,as003_d4,as003_e4,as003_f4,as003_g4,as003_g1,as003_h1,as003_a1,as003_b1,as003_c1,as003_d1,as003_e1,as003_f1,as003_h2,as003_g2,as003_f2,as003_e2,as003_d2,as003_c2,as003_b2,as003_a2,as003_a3,as003_b3,as003_c3,as003_d3,as003_e3,as003_f3,as003_g3,as003_h3,as003_h5,as003_a5,as003_b5,as003_c5,as003_d5,as003_e5,as003_f5,as003_g5,as003_h6,as003_a6,as003_b6,as003_c6,as003_d6,as003_e6,as003_f6,as003_g6
106575,27,NA,9,NA,1,9,NA,0,6,6,0,NA,NA,4,2021-10-02,2021-10-02,0,0,NA,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,1,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,NA,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,7,0,0,1,0,0,NA,0,0,33000,1,NA,4,4,1,1,2,2,NA,NA,NA,0,1,0,0,3,4,5,3,4,2,4,2,4,4,4,4,4,2,4,3,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,NA,1,NA,0,0,0,0,1,0,0,0,NA,NA,500,0,0,0,0,0,0,0,200,250,0,0,0,40,40,50,1,0,1,0,0,2,1,1,2,4.428971290588379,4.247969150543213,5,3,3,3,3,5,3,3,4,1,5,4,5,4,4,4,4,5,5,5,2,4,5,5,5,2,5,3,5,3,3,2,3,5,2,3,3,4,3,3,3,1,5,5,5,1,5,5
107061,51,NA,13,4,0,1,30,0,4,5,0,NA,0,1,2021-10-17,2021-10-17,1,1,NA,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,2,2,NA,1,1,0,0,0,1,0,0,0,4,3,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,0,1,1,NA,1,0,1,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,0,0,0,30000,1,NA,3,3,1,2,2,3,NA,NA,NA,1,0,0,1,4,3,4,5,4,3,3,1,4,4,3,4,4,1,3,5,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,3,2,NA,0,1,0,0,0,0,0,0,1,7,200,105,0,95,0,0,0,0,0,0,105,3200,0,0,3305,0,1,1,0,0,0,2,1,1,3,NA,0.07740821689367294,2,4,3,4,4,3,4,4,5,2,4,4,5,5,3,3,5,5,3,5,3,3,5,3,3,3,5,5,4,4,5,1,2,3,3,4,5,3,4,4,2,2,3,4,4,3,4,4
105558,19,NA,9,2,1,12,8,0,3,6,1,1,0,7,2021-10-04,2021-10-04,1,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,NA,NA,0,1,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,NA,0,0,50000,1,NA,4,NA,0,1,2,3,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,5,4,5,5,4,3,3,2,3,4,0,1,1,1,0,0,NA,0,NA,0,1,1,0,1,1,0,0,0,1,0,0,NA,1,NA,1,0,0,0,0,0,0,1,0,9,20,20,0,0,0,0,0,0,0,0,100,0,0,0,100,0,1,1,1,0,0,1,1,1,2,4.32403039932251,4.632869720458984,1,2,3,1,1,2,1,1,5,3,5,4,5,5,5,5,4,2,4,4,3,5,4,5,5,4,4,5,4,4,4,4,4,5,4,4,5,4,4,4,4,1,5,4,5,5,5,5
107099,67,NA,10,2,0,6,6,0,1,6,0,NA,0,5,2021-10-30,2021-10-30,0,0,NA,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,1,1,NA,1,1,1,NA,1,0,0,0,0,0,0,1,0,1,NA,0,10,NA,NA,NA,NA,NA,2,0,0,0,0,0,NA,0,0,18556,0,NA,4,4,1,4,2,2,NA,NA,NA,1,1,0,0,3,3,3,3,3,3,3,3,5,3,3,5,5,4,3,NA,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,NA,3,NA,0,0,0,0,0,1,0,0,0,NA,2000,10,100,0,0,0,0,0,1890,0,0,100,0,0,100,0,1,0,1,0,0,1,0,NA,3,0.4334404468536377,0.5533406138420105,2,3,4,4,3,3,4,4,5,4,3,3,4,3,3,5,4,5,5,3,3,5,3,3,3,3,5,3,3,5,5,4,4,3,3,5,3,3,5,5,5,3,3,5,3,3,5,5
107415,36,NA,10,NA,0,5,NA,1,2,4,0,NA,NA,6,2021-10-12,2021-10-12,0,0,NA,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,NA,0,1,0,NA,0,0,0,1,0,0,0,0,0,1,NA,1,0,NA,1,NA,NA,NA,1,0,0,0,0,0,NA,0,0,17400,0,NA,4,4,1,5,1,2,NA,NA,NA,0,0,1,0,4,4,4,4,5,4,4,1,5,5,5,1,4,2,5,3,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,NA,1,NA,0,0,0,0,0,0,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,1,1,0,0,2,1,0,3,0.3778509497642517,0.38073405623435974,1,2,4,2,2,2,4,4,5,1,4,2,4,5,2,3,4,5,5,4,2,5,5,5,5,2,5,5,5,3,3,2,5,5,2,4,5,5,5,3,4,4,4,4,4,4,4,4
106256,34,NA,14,3,1,8,35,NA,6,1,0,NA,1,1,2021-10-22,2021-10-22,1,1,NA,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,NA,1,1,0,0,0,1,0,0,0,4,6,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,1,1,0,NA,1,1,1,1,1,0,0,0,0,0,NA,0,NA,NA,NA,20000,1,3,2,0,1,0,0,0,0,0,0,60000,1,NA,3,3,1,3,1,1,2,NA,NA,1,1,0,0,4,4,4,5,4,5,5,1,4,4,4,3,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,6,2,NA,0,1,0,0,0,0,0,0,0,NA,1000,0,0,0,0,0,1000,0,0,0,0,0,5000,0,5000,0,0,1,1,0,0,1,1,1,3,2.866384267807007,2.6097068786621094,2,2,2,4,4,4,5,5,5,2,3,2,5,5,5,2,2,5,5,4,4,4,5,5,2,2,5,5,5,4,5,2,4,5,5,4,4,4,2,2,5,1,5,5,5,4,5,5
106128,31,NA,13,2,1,11,40,0,1,6,0,NA,1,1,2021-10-23,2021-10-23,1,1,NA,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,NA,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,0,1,0,1,0,NA,1,1,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,0,1,NA,4,0,0,0,0,0,0,0,0,45000,1,NA,6,3,1,3,2,2,NA,NA,NA,0,1,0,0,2,4,3,5,4,4,2,1,4,5,3,3,4,1,5,2,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,0,4,2000,500,0,0,0,0,1500,0,0,0,582,2000,9000,0,11582,0,1,0,0,0,0,2,0,NA,3,3.010180711746216,2.998668909072876,4,4,4,2,2,4,2,4,4,2,4,2,4,5,3,4,2,4,4,3,2,3,4,5,2,1,4,4,2,4,4,1,2,4,4,4,4,2,4,3,4,3,4,4,5,2,4,4
107174,63,NA,8,NA,0,4,NA,0,1,5,0,NA,NA,6,2021-10-08,2021-10-08,0,0,NA,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,0,0,0,0,1,7,2,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,0,0,1,NA,1,0,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,350,1,3,1,0,0,0,0,0,0,0,0,12600,0,NA,4,3,1,4,1,1,2,NA,NA,1,1,0,0,4,5,5,5,5,5,5,2,5,5,3,4,4,2,5,3,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,2,2,NA,0,0,0,0,0,0,1,0,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1,1,0,0,1,0,NA,3,0.7752121686935425,2.0529632568359375,1,2,3,2,5,1,4,5,4,2,5,2,5,5,3,3,3,5,5,2,2,5,2,3,5,4,4,5,3,5,5,3,2,5,4,5,5,3,5,4,2,5,5,5,5,3,5,5
106559,36,NA,10,3,0,8,40,NA,1,2,0,NA,1,1,2021-10-02,2021-10-02,1,1,NA,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,4,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,NA,1,1,0,NA,1,1,0,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,NA,1,0,24750,0,NA,4,4,1,4,1,1,1,4,1,1,1,0,0,3,4,4,4,4,3,5,2,4,4,4,3,3,2,4,4,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,NA,3,NA,0,1,0,0,0,0,0,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,0,1,0,0,1,1,1,2,0.23074877262115479,0.22582335770130157,2,2,2,4,4,3,3,4,2,1,5,2,5,5,5,2,2,4,4,4,2,5,4,5,4,2,5,4,4,3,4,2,3,4,3,4,3,4,4,4,4,2,4,4,4,3,4,4
107409,33,NA,13,3,0,13,40,0,1,6,0,NA,1,1,2021-10-22,2021-10-22,1,1,NA,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,NA,1,1,0,0,0,0,0,0,1,7,1,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,0,1,1,1,0,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,0,0,0,70000,1,NA,6,3,1,3,1,2,NA,NA,NA,1,1,0,0,1,3,4,1,1,1,5,2,4,5,5,3,3,3,4,NA,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,0,7,2000,0,0,0,2000,0,0,0,0,0,60,1000,1000,0,2060,0,0,1,1,0,0,3,0,NA,2,1.4957817792892456,2.0984885692596436,3,2,4,1,4,2,2,4,2,2,5,2,5,5,5,3,2,5,5,3,5,4,4,5,2,2,1,5,2,2,1,1,1,4,4,4,4,4,4,2,2,1,3,3,5,1,4,5
106510,67,NA,13,NA,1,12,NA,NA,1,1,0,NA,NA,5,2021-10-03,2021-10-04,1,1,NA,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,2,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,.,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,NA,1,1,1,NA,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,6,0,0,0,0,0,NA,0,0,48000,1,NA,1,4,1,1,2,2,NA,NA,NA,1,1,0,0,2,2,3,3,3,5,5,5,5,4,4,5,5,5,5,2,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,NA,1,NA,0,0,0,0,0,1,0,0,NA,4,2000,2000,0,0,0,0,0,0,0,0,3550,32498,2575,24,38647,0,1,0,1,1,0,2,1,1,2,0.25892361998558044,0.3507413864135742,5,5,5,5,4,5,3,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,3,4,2,4,5,4,3,3,3,3,4,3,3,5,5,5,3,5,5
106265,33,NA,10,NA,0,15,NA,1,1,6,0,NA,NA,6,2021-10-04,2021-10-04,0,0,NA,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,NA,1,1,0,0,1,0,0,0,0,3,6,1,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,NA,0,NA,NA,NA,13000,1,3,2,0,0,0,0,0,0,0,0,120000,1,NA,4,4,1,4,1,1,1,6,1,1,1,0,0,4,1,4,1,3,5,5,1,5,5,5,1,1,3,5,4,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,6,1,NA,0,0,0,0,0,0,1,0,NA,1,200,120,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,2.0629565715789795,1.422057867050171,5,2,4,4,4,4,4,4,1,1,5,3,5,5,5,1,5,5,5,5,2,5,5,5,5,4,5,5,5,4,4,1,4,5,5,4,3,5,5,5,1,1,4,5,5,1,3,5
106094,61,NA,9,3,0,13,12,NA,1,1,0,NA,0,1,2021-10-22,2021-10-22,1,1,NA,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,0,0,0,0,1,0,0,0,4,5,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,0,0,1,1,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,3000,1,2,1,0,0,0,0,0,0,0,0,55000,1,NA,4,4,1,4,1,1,2,NA,NA,1,1,0,0,3,2,3,3,3,3,4,3,2,2,3,3,3,3,3,2,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,5,2,NA,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,1,0,0,2,1,1,2,0.883773148059845,0.6637990474700928,3,4,3,4,4,4,4,4,5,3,4,5,5,5,3,5,4,4,4,3,4,4,4,3,3,4,4,4,3,4,2,3,3,4,4,4,4,3,4,3,3,4,4,4,4,3,4,4
107152,55,NA,10,3,0,12,40,1,1,4,0,NA,1,1,2021-10-23,2021-10-23,1,1,NA,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,1,1,0,1,0,0,0,0,1-3,6,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,1,1,1,NA,1,0,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,7000,1,2,6,0,0,0,0,0,0,0,0,55000,1,NA,11,3,1,3,3,2,NA,NA,NA,1,1,0,0,3,3,3,5,3,4,3,3,3,3,3,3,3,3,3,2,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,6,1,NA,0,1,0,0,0,0,0,0,0,1,2000,0,0,0,2000,0,0,0,0,0,200,1000,100,0,1300,0,0,1,1,1,0,1,1,1,2,0.29329797625541687,0.2503412365913391,4,3,3,2,2,3,2,2,4,3,5,2,4,5,5,4,3,3,3,3,4,3,3,3,4,3,4,5,5,4,5,3,3,4,3,4,4,4,3,3,3,3,4,5,5,3,5,5
106464,27,NA,13,1,0,5,40,0,1,6,0,NA,1,1,2021-09-30,2021-09-30,1,0,NA,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,1,0,0,15000,0,NA,7,3,1,3,1,1,2,NA,NA,1,1,0,0,4,3,3,4,3,4,3,3,3,3,3,3,3,3,4,NA,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,NA,0,1,0,0,0,0,0,0,0,1,2000,0,0,0,0,0,2000,0,0,0,NA,NA,NA,NA,0,0,1,0,1,0,0,2,1,1,2,0.44851335883140564,0.4173868000507355,2,3,3,5,5,4,4,4,2,1,4,2,5,5,4,1,3,3,3,3,3,3,3,3,3,2,5,5,4,2,2,2,3,3,3,3,3,3,3,3,3,2,3,5,5,4,4,4
105972,60,NA,5,NA,1,7,NA,0,1,6,0,NA,NA,7,2021-10-04,2021-10-04,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,NA,1,1,1,0,0,0,0,1,0,0,0,4,5,0,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,NA,1,NA,1,1,1,0,NA,1,0,0,0,0,0,0,0,0,1,NA,0,3,NA,NA,2600,1,1,7,0,0,0,0,0,0,NA,NA,27400,0,NA,8,NA,0,4,3,2,NA,NA,NA,1,1,0,0,3,1,3,3,2,3,4,4,4,4,4,5,4,4,4,NA,0,0,1,1,0,0,0,0,0,NA,NA,0,1,1,1,1,1,1,0,0,0,5,NA,NA,0,0,0,0,0,0,0,1,NA,1,2000,NA,NA,NA,2000,NA,NA,NA,NA,NA,219,NA,7,7,233,NA,1,1,1,1,0,2,1,1,2,2.120850086212158,2.1737895011901855,2,4,4,2,2,2,5,2,4,4,5,4,4,4,4,2,4,4,4,4,2,4,3,5,4,4,4,4,3,4,4,4,5,5,5,5,5,4,3,2,4,3,4,3,4,3,4,4
106167,37,NA,13,3,1,13,30,NA,1,1,0,NA,0,1,2021-09-28,2021-09-28,1,1,NA,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,4,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,1,0,1,1,0,0,1,NA,1,1,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,0,1,NA,5,0,0,0,0,0,0,0,0,70000,1,NA,7,3,1,3,1,1,2,NA,NA,0,1,0,0,3,3,3,4,3,4,3,2,5,5,5,2,4,1,4,4,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,4,1,NA,0,1,0,0,0,0,0,0,0,1,2000,2000,0,0,0,0,0,0,0,0,0,100,13100,0,13200,0,0,1,1,0,0,3,0,NA,2,0.3260575830936432,0.3064340353012085,3,3,2,4,4,3,2,4,3,2,5,2,5,5,5,2,3,5,5,3,4,4,3,4,2,2,4,4,2,2,4,1,2,4,3,5,5,3,3,3,1,2,4,5,5,3,5,5
107307,42,NA,14,3,0,14,40,NA,1,1,0,NA,1,1,2021-10-26,2021-10-26,1,1,NA,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,2,3,NA,1,1,0,1,0,1,1,0,0,2-5-4,4,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,NA,1,0,1,1,NA,1,1,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,5000,1,1,5,0,0,0,1,0,0,NA,0,80000,1,NA,7,3,1,4,1,2,NA,NA,NA,0,1,0,0,2,2,4,3,4,2,5,2,5,5,4,4,4,2,3,2,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,4,NA,NA,0,1,0,0,0,0,0,0,0,9,2000,0,2000,0,0,0,0,0,0,0,0,369,11065,30,11464,0,1,1,0,0,0,2,1,1,2,0.296500027179718,0.2537377178668976,2,2,3,4,4,3,5,3,3,4,5,3,5,5,4,3,3,5,5,3,1,3,4,5,4,3,5,5,4,3,4,2,2,4,2,4,4,3,3,4,2,1,3,5,5,3,4,4
107017,52,NA,14,1,1,16,40,NA,1,1,0,NA,1,1,2021-10-28,2021-10-28,1,1,NA,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,0,0,1,NA,1,1,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,5,0,0,0,0,0,0,0,0,250000,1,1,7,7,1,3,1,2,NA,NA,NA,1,1,0,0,4,1,4,5,3,4,4,3,5,5,3,4,4,2,5,2,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,2,1,NA,0,1,0,0,0,0,0,0,0,9,2000,0,0,0,0,0,2000,0,0,0,90,3414,20100,0,23604,0,0,1,1,0,0,2,1,1,2,0.436197966337204,0.37967613339424133,2,4,2,5,4,1,4,5,2,2,5,4,4,5,3,1,1,5,5,2,3,4,5,5,4,2,5,5,2,4,5,1,2,5,5,4,4,2,3,3,4,1,5,5,5,2,4,4
106366,68,NA,16,4,0,15,15,NA,1,1,0,NA,0,1,2021-10-11,2021-10-11,1,1,NA,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,3,NA,1,1,0,0,0,0,0,0,1,7,4,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,0,0,0,0,1,NA,0,1,NA,1,1,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,6,0,0,0,0,0,0,0,0,145000,1,NA,7,3,1,3,2,3,NA,NA,NA,0,1,0,0,2,3,5,5,4,4,4,2,4,4,4,4,4,2,4,2,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,4,1,NA,0,1,0,0,0,0,0,0,1,9,2000,0,2000,0,0,0,0,0,0,0,200,18000,32000,0,50200,0,1,1,0,0,0,2,0,NA,2,0.9435508251190186,0.6375240087509155,5,2,4,2,2,4,2,2,5,5,5,5,5,5,5,3,4,5,5,5,5,5,5,5,5,4,5,5,5,3,5,2,2,5,5,5,5,5,4,4,2,1,4,4,4,4,4,4
105977,41,NA,14,3,0,14,40,NA,1,1,0,NA,1,1,2021-10-19,2021-10-19,1,1,NA,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,NA,1,1,0,0,0,0,0,0,1,7,3,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,0,1,1,NA,1,1,0,1,0,1,0,0,0,0,NA,0,NA,NA,NA,1500,1,2,5,0,0,0,0,0,0,0,0,95000,1,NA,6,3,1,3,2,1,1,6,1,1,1,0,0,4,3,5,5,4,5,3,2,4,5,4,4,4,2,5,2,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,3,1,NA,0,1,0,0,0,0,0,0,0,9,2000,0,0,0,0,0,2000,0,0,0,0,0,7469,0,7469,0,0,1,1,0,0,2,0,NA,2,0.296500027179718,0.2537377178668976,2,2,2,4,4,4,4,4,2,1,3,2,5,5,4,2,2,5,5,4,4,4,4,5,5,3,5,5,3,4,5,2,2,4,3,4,3,3,3,3,2,2,4,5,5,2,5,5
106187,27,1,13,NA,0,9,40,0,1,6,0,NA,1,1,2021-10-15,2021-10-15,1,1,NA,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,2,1,NA,1,1,0,0,0,0,0,0,1,7,2,0,1,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,.,1,0,0,1,1,0,0,0,NA,1,1,1,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,0,NA,3,0,0,0,0,0,0,0,0,32000,0,NA,3,3,1,3,2,2,NA,NA,NA,1,1,0,0,4,3,2,2,3,4,4,2,4,4,2,2,2,2,3,NA,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,2,2,NA,0,1,0,0,0,0,0,0,NA,9,2000,0,2000,0,0,0,0,0,0,0,1,2000,1500,50,3551,0,0,0,1,0,0,2,1,0,2,1.5038509368896484,0.9876548051834106,4,4,3,4,4,4,4,4,2,2,4,2,4,4,4,2,3,4,4,4,2,4,3,4,2,2,4,4,2,1,1,1,2,4,2,4,5,3,2,2,3,2,4,4,4,4,4,4
